Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Language-1,Store: Language-2,Store: Language-3,Store: Language-4,Store: Watching-hours,Store: Listening-hours,Store: Games-hours,Store: Internet-hours,Store: Home-hours,Store: Family-hours,Store: Social-hours,Store: Work-school-hours,Store: Out-of-home-hours,Store: Other-hours,Store: Other-specification,allocator-cukp,randomiser-fgpw
466,1742014947900,"15/03/2025, 05:02:27",1741996947900,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**French**,response,Friends*-value,0,,,Language 2,4,object-86,English,French,,,,,,,,,,,,,,spreadsheet1,
467,1742014947904,"15/03/2025, 05:02:27",1741996947904,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**French**,response,Classmates-value,0,,,Language 2,4,object-86,English,French,,,,,,,,,,,,,,spreadsheet1,
468,1742014947908,"15/03/2025, 05:02:27",1741996947908,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**French**,response,"Others (co-workers**, roommates, etc.)-value",0,,,Language 2,4,object-86,English,French,,,,,,,,,,,,,,spreadsheet1,
469,1742014947911,"15/03/2025, 05:02:27",1741996947911,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English|French,At home listening,4,object-93,English,French,,,,,,,,,,,,,,spreadsheet1,
470,1742014947916,"15/03/2025, 05:02:27",1741996947916,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English|French,At home listening,4,object-93,English,French,,,,,,,,,,,,,,spreadsheet1,
471,1742014947919,"15/03/2025, 05:02:27",1741996947919,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English|French,At home speaking,5,object-100,English,French,,,,,,,,,,,,,,spreadsheet1,
472,1742014947923,"15/03/2025, 05:02:27",1741996947923,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English|French,At home speaking,5,object-100,English,French,,,,,,,,,,,,,,spreadsheet1,
473,1742014947927,"15/03/2025, 05:02:27",1741996947927,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English|French,At home reading,6,object-101,English,French,,,,,,,,,,,,,,spreadsheet1,
474,1742014947931,"15/03/2025, 05:02:27",1741996947931,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English|French,At home reading,6,object-101,English,French,,,,,,,,,,,,,,spreadsheet1,
475,1742014947935,"15/03/2025, 05:02:27",1741996947935,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English|French,At home writing,7,object-102,English,French,,,,,,,,,,,,,,spreadsheet1,
476,1742014947939,"15/03/2025, 05:02:27",1741996947939,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English|French,At home writing,7,object-102,English,French,,,,,,,,,,,,,,spreadsheet1,
477,1742014947944,"15/03/2025, 05:02:27",1741996947944,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English|French,At school listening,9,object-104,English,French,,,,,,,,,,,,,,spreadsheet1,
478,1742014947948,"15/03/2025, 05:02:27",1741996947948,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English|French,At school listening,9,object-104,English,French,,,,,,,,,,,,,,spreadsheet1,
479,1742014947953,"15/03/2025, 05:02:27",1741996947953,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English|French,At school speaking,10,object-105,English,French,,,,,,,,,,,,,,spreadsheet1,
480,1742014947957,"15/03/2025, 05:02:27",1741996947957,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English|French,At school speaking,10,object-105,English,French,,,,,,,,,,,,,,spreadsheet1,
481,1742014947961,"15/03/2025, 05:02:27",1741996947961,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English|French,At school reading,11,object-106,English,French,,,,,,,,,,,,,,spreadsheet1,
482,1742014947965,"15/03/2025, 05:02:27",1741996947965,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English|French,At school reading,11,object-106,English,French,,,,,,,,,,,,,,spreadsheet1,
483,1742014947971,"15/03/2025, 05:02:27",1741996947971,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English|French,At school writing,12,object-107,English,French,,,,,,,,,,,,,,spreadsheet1,
484,1742014947978,"15/03/2025, 05:02:27",1741996947978,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English|French,At school writing,12,object-107,English,French,,,,,,,,,,,,,,spreadsheet1,
485,1742014947982,"15/03/2025, 05:02:27",1741996947982,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English|French,At work listening,14,object-109,English,French,,,,,,,,,,,,,,spreadsheet1,
486,1742014947986,"15/03/2025, 05:02:27",1741996947986,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English|French,At work listening,14,object-109,English,French,,,,,,,,,,,,,,spreadsheet1,
487,1742014947990,"15/03/2025, 05:02:27",1741996947990,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English|French,At work speaking,15,object-110,English,French,,,,,,,,,,,,,,spreadsheet1,
488,1742014947994,"15/03/2025, 05:02:27",1741996947994,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English|French,At work speaking,15,object-110,English,French,,,,,,,,,,,,,,spreadsheet1,
489,1742014947999,"15/03/2025, 05:02:27",1741996947999,-5,"14/03/2025, 19:02:27",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English|French,At work reading,16,object-111,English,French,,,,,,,,,,,,,,spreadsheet1,
490,1742014948003,"15/03/2025, 05:02:28",1741996948003,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English|French,At work reading,16,object-111,English,French,,,,,,,,,,,,,,spreadsheet1,
491,1742014948008,"15/03/2025, 05:02:28",1741996948008,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English|French,At work writing,17,object-112,English,French,,,,,,,,,,,,,,spreadsheet1,
492,1742014948012,"15/03/2025, 05:02:28",1741996948012,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English|French,At work writing,17,object-112,English,French,,,,,,,,,,,,,,spreadsheet1,
493,1742014948016,"15/03/2025, 05:02:28",1741996948016,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English|French,With friends listening,19,object-114,English,French,,,,,,,,,,,,,,spreadsheet1,
494,1742014948022,"15/03/2025, 05:02:28",1741996948022,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English|French,With friends listening,19,object-114,English,French,,,,,,,,,,,,,,spreadsheet1,
495,1742014948030,"15/03/2025, 05:02:28",1741996948030,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English|French,With friends speaking,20,object-115,English,French,,,,,,,,,,,,,,spreadsheet1,
496,1742014948035,"15/03/2025, 05:02:28",1741996948035,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English|French,With friends speaking,20,object-115,English,French,,,,,,,,,,,,,,spreadsheet1,
497,1742014948040,"15/03/2025, 05:02:28",1741996948040,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English|French,With friends reading,21,object-116,English,French,,,,,,,,,,,,,,spreadsheet1,
498,1742014948044,"15/03/2025, 05:02:28",1741996948044,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English|French,With friends reading,21,object-116,English,French,,,,,,,,,,,,,,spreadsheet1,
499,1742014948048,"15/03/2025, 05:02:28",1741996948048,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English|French,With friends writing,22,object-117,English,French,,,,,,,,,,,,,,spreadsheet1,
500,1742014948054,"15/03/2025, 05:02:28",1741996948054,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English|French,With friends writing,22,object-117,English,French,,,,,,,,,,,,,,spreadsheet1,
501,1742014948059,"15/03/2025, 05:02:28",1741996948059,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 12,6wlez1,12,Percentage for English,response,value,100,,,Language 1,3,object-121,English,French,,,,,,,,,,,,,,spreadsheet1,
502,1742014948063,"15/03/2025, 05:02:28",1741996948063,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 12,6wlez1,12,Percentage for French,response,value,0,,,Language 2,4,object-122,English,French,,,,,,,,,,,,,,spreadsheet1,
503,1742014948068,"15/03/2025, 05:02:28",1741996948068,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 13,gubuan,13,11) Use the comment box below to indicate any additional answers to any of the questions above that you feel better describe your language background or usage.,response,value,,,,Question 11,1,object-128,English,French,,,,,,,,,,,,,,spreadsheet1,
504,1742014948073,"15/03/2025, 05:02:28",1741996948073,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 13,gubuan,13,12) Do you also speak/use any dialects of the languages you know? Please indicate the name(s) of the dialect and the degree you use them.,response,value,Spanish to study when I have the time.,,,Question 12,2,object-129,English,French,,,,,,,,,,,,,,spreadsheet1,
505,1742014948077,"15/03/2025, 05:02:28",1741996948077,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)",response,value,16,,,Watching,4,object-147,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
506,1742014948082,"15/03/2025, 05:02:28",1741996948082,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Listening to radio, music, podcasts, audiobooks",response,value,18,,,Listening,5,object-149,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
507,1742014948087,"15/03/2025, 05:02:28",1741996948087,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Playing video games, mobile games, online games",response,value,18,,,Games,6,object-151,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
508,1742014948091,"15/03/2025, 05:02:28",1741996948091,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps",response,value,,,,Internet,7,object-153,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
509,1742014948096,"15/03/2025, 05:02:28",1741996948096,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"At home (e.g., with your partner, child(ren), roommates)",response,value,3,,,Home,9,object-156,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
510,1742014948101,"15/03/2025, 05:02:28",1741996948101,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"With family (parents, siblings, grandparents, caregivers, extended family - note: this may be the same as the context above for you)",response,value,4,,,Family,10,object-157,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
511,1742014948107,"15/03/2025, 05:02:28",1741996948107,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"In social contexts with friends, neighbors, peers from hobbies or communities (e.g., religious community, neighborhood coalition, online community)",response,value,,,,Social,11,object-158,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
512,1742014948112,"15/03/2025, 05:02:28",1741996948112,-5,"14/03/2025, 19:02:28",219192,2,questionnaire-9kaq,,44424625,12946286,GroupLowLD1,complete,,67d4ed261632a902059b7e58,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1536x864,736x287,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,In work or school contexts with co-workers/colleagues/classmates (this context can include taking language classes),response,value,,,,Work/school,12,object-159,English,French,,,16,18,18,,3,4,,,,,,spreadsheet1,
