ID	prepost	pair	first_dim_step	norm_response
23	Pre	reason-risen	2	0
23	Pre	reason-risen	2	0
23	Pre	reason-risen	2	0
23	Pre	reason-risen	2	1
23	Pre	reason-risen	3	8
23	Pre	reason-risen	3	17
23	Pre	reason-risen	3	0
23	Pre	reason-risen	3	32
23	Pre	reason-risen	4	28
23	Pre	reason-risen	4	27
23	Pre	reason-risen	4	82
23	Pre	reason-risen	4	47
23	Pre	reason-risen	5	40
23	Pre	reason-risen	5	56
23	Pre	reason-risen	5	87
23	Pre	reason-risen	5	51
23	Pre	reason-risen	6	58
23	Pre	reason-risen	6	96
23	Pre	reason-risen	6	91
23	Pre	reason-risen	6	70
23	Pre	reason-risen	7	83
23	Pre	reason-risen	7	100
23	Pre	reason-risen	7	100
23	Pre	reason-risen	7	83
23	Pre	kata-katta	1	7
23	Pre	kata-katta	1	0
23	Pre	kata-katta	1	3
23	Pre	kata-katta	1	17
23	Pre	kata-katta	2	36
23	Pre	kata-katta	2	23
23	Pre	kata-katta	2	37
23	Pre	kata-katta	2	4
23	Pre	kata-katta	3	0
23	Pre	kata-katta	3	7
23	Pre	kata-katta	3	90
23	Pre	kata-katta	3	78
23	Pre	kata-katta	4	78
23	Pre	kata-katta	4	25
23	Pre	kata-katta	4	76
23	Pre	kata-katta	4	41
23	Pre	kata-katta	5	100
23	Pre	kata-katta	5	96
23	Pre	kata-katta	5	94
23	Pre	kata-katta	5	97
23	Pre	kata-katta	6	84
23	Pre	kata-katta	6	95
23	Pre	kata-katta	6	100
23	Pre	kata-katta	6	95
23	Pre	kata-katta	7	100
23	Pre	kata-katta	7	100
23	Pre	kata-katta	7	100
23	Pre	kata-katta	7	93
23	Pre	toru-tooru	1	0
23	Pre	toru-tooru	1	2
23	Pre	toru-tooru	1	8
23	Pre	toru-tooru	1	15
23	Pre	toru-tooru	2	24
23	Pre	toru-tooru	2	39
23	Pre	toru-tooru	2	55
23	Pre	toru-tooru	2	14
23	Pre	toru-tooru	3	33
23	Pre	toru-tooru	3	37
23	Pre	toru-tooru	3	40
23	Pre	toru-tooru	3	63
23	Pre	toru-tooru	4	58
23	Pre	toru-tooru	4	75
23	Pre	toru-tooru	4	70
23	Pre	toru-tooru	4	67
23	Pre	toru-tooru	5	93
23	Pre	toru-tooru	5	81
23	Pre	toru-tooru	5	91
23	Pre	toru-tooru	5	93
23	Pre	toru-tooru	6	100
23	Pre	toru-tooru	6	96
23	Pre	toru-tooru	6	81
23	Pre	toru-tooru	6	98
23	Pre	toru-tooru	7	95
23	Pre	toru-tooru	7	100
23	Pre	toru-tooru	7	90
23	Pre	toru-tooru	7	90
23	Post	indent-intent	1	9
23	Post	indent-intent	1	32
23	Post	indent-intent	1	11
23	Post	indent-intent	1	32
23	Post	indent-intent	2	37
23	Post	indent-intent	2	29
23	Post	indent-intent	2	10
23	Post	indent-intent	2	35
23	Post	indent-intent	3	40
23	Post	indent-intent	3	23
23	Post	indent-intent	3	43
23	Post	indent-intent	3	19
23	Post	indent-intent	4	64
23	Post	indent-intent	4	64
23	Post	indent-intent	4	91
23	Post	indent-intent	4	41
23	Post	indent-intent	5	87
23	Post	indent-intent	5	77
23	Post	indent-intent	5	96
23	Post	indent-intent	5	99
23	Post	indent-intent	6	96
23	Post	indent-intent	6	95
23	Post	indent-intent	6	71
23	Post	indent-intent	6	82
23	Post	indent-intent	7	98
23	Post	indent-intent	7	72
23	Post	indent-intent	7	78
23	Post	indent-intent	7	60
23	Post	reason-risen	1	8
23	Post	reason-risen	1	4
23	Post	reason-risen	1	23
23	Post	reason-risen	1	23
23	Post	reason-risen	2	9
23	Post	reason-risen	2	10
23	Post	reason-risen	2	2
23	Post	reason-risen	2	14
23	Post	reason-risen	3	30
23	Post	reason-risen	3	61
23	Post	reason-risen	3	37
23	Post	reason-risen	3	29
23	Post	reason-risen	4	41
23	Post	reason-risen	4	49
23	Post	reason-risen	4	58
23	Post	reason-risen	5	59
23	Post	reason-risen	5	77
23	Post	reason-risen	5	61
23	Post	reason-risen	5	80
23	Post	reason-risen	6	78
23	Post	reason-risen	6	77
23	Post	reason-risen	6	96
23	Post	reason-risen	6	90
23	Post	reason-risen	7	91
23	Post	reason-risen	7	99
23	Post	reason-risen	7	97
23	Post	reason-risen	7	93
23	Post	kata-katta	1	14
23	Post	kata-katta	1	27
23	Post	kata-katta	1	8
23	Post	kata-katta	1	36
23	Post	kata-katta	2	16
23	Post	kata-katta	2	5
23	Post	kata-katta	2	9
23	Post	kata-katta	2	29
23	Post	kata-katta	3	17
23	Post	kata-katta	3	57
23	Post	kata-katta	3	66
23	Post	kata-katta	3	81
23	Post	kata-katta	4	28
23	Post	kata-katta	4	26
23	Post	kata-katta	4	28
23	Post	kata-katta	4	73
23	Post	kata-katta	5	58
23	Post	kata-katta	5	80
23	Post	kata-katta	5	40
23	Post	kata-katta	5	33
23	Post	kata-katta	6	48
23	Post	kata-katta	6	25
23	Post	kata-katta	6	56
23	Post	kata-katta	6	78
23	Post	kata-katta	7	72
23	Post	kata-katta	7	51
23	Post	kata-katta	7	68
23	Post	kata-katta	7	85
23	Post	toru-tooru	1	12
23	Post	toru-tooru	1	21
23	Post	toru-tooru	1	19
23	Post	toru-tooru	1	28
23	Post	toru-tooru	2	31
23	Post	toru-tooru	2	22
23	Post	toru-tooru	2	26
23	Post	toru-tooru	2	20
23	Post	toru-tooru	3	41
23	Post	toru-tooru	3	35
23	Post	toru-tooru	3	31
23	Post	toru-tooru	3	64
23	Post	toru-tooru	4	68
23	Post	toru-tooru	4	79
23	Post	toru-tooru	4	64
23	Post	toru-tooru	4	87
23	Post	toru-tooru	5	78
23	Post	toru-tooru	5	74
23	Post	toru-tooru	5	82
23	Post	toru-tooru	5	78
23	Post	toru-tooru	6	90
23	Post	toru-tooru	6	96
23	Post	toru-tooru	6	75
23	Post	toru-tooru	6	96
23	Post	toru-tooru	7	82
23	Post	toru-tooru	7	95
23	Post	toru-tooru	7	97
23	Post	toru-tooru	7	96
24	Pre	indent-intent	1	0
24	Pre	indent-intent	1	1
24	Pre	indent-intent	1	0
24	Pre	indent-intent	1	0
24	Pre	indent-intent	2	0
24	Pre	indent-intent	2	2
24	Pre	indent-intent	2	0
24	Pre	indent-intent	2	0
24	Pre	indent-intent	3	2
24	Pre	indent-intent	3	0
24	Pre	indent-intent	3	0
24	Pre	indent-intent	3	0
24	Pre	indent-intent	4	2
24	Pre	indent-intent	4	50
24	Pre	indent-intent	4	50
24	Pre	indent-intent	4	1
24	Pre	indent-intent	5	100
24	Pre	indent-intent	5	100
24	Pre	indent-intent	5	100
24	Pre	indent-intent	5	100
24	Pre	indent-intent	6	100
24	Pre	indent-intent	6	100
24	Pre	indent-intent	6	100
24	Pre	indent-intent	6	100
24	Pre	indent-intent	7	100
24	Pre	indent-intent	7	100
24	Pre	indent-intent	7	100
24	Pre	indent-intent	7	100
24	Pre	reason-risen	1	2
24	Pre	reason-risen	1	0
24	Pre	reason-risen	1	0
24	Pre	reason-risen	1	0
24	Pre	reason-risen	2	0
24	Pre	reason-risen	2	0
24	Pre	reason-risen	2	0
24	Pre	reason-risen	2	100
24	Pre	reason-risen	3	50
24	Pre	reason-risen	3	0
24	Pre	reason-risen	3	50
24	Pre	reason-risen	3	100
24	Pre	reason-risen	4	71
24	Pre	reason-risen	4	50
24	Pre	reason-risen	4	99
24	Pre	reason-risen	4	100
24	Pre	reason-risen	5	0
24	Pre	reason-risen	5	100
24	Pre	reason-risen	5	100
24	Pre	reason-risen	5	100
24	Pre	reason-risen	6	100
24	Pre	reason-risen	6	100
24	Pre	reason-risen	6	100
24	Pre	reason-risen	6	100
24	Pre	reason-risen	7	100
24	Pre	reason-risen	7	100
24	Pre	reason-risen	7	100
24	Pre	reason-risen	7	100
24	Pre	kata-katta	1	0
24	Pre	kata-katta	1	35
24	Pre	kata-katta	1	25
24	Pre	kata-katta	1	0
24	Pre	kata-katta	2	35
24	Pre	kata-katta	2	31
24	Pre	kata-katta	2	0
24	Pre	kata-katta	2	0
24	Pre	kata-katta	3	0
24	Pre	kata-katta	3	40
24	Pre	kata-katta	3	35
24	Pre	kata-katta	3	0
24	Pre	kata-katta	4	60
24	Pre	kata-katta	4	28
24	Pre	kata-katta	4	27
24	Pre	kata-katta	4	0
24	Pre	kata-katta	5	60
24	Pre	kata-katta	5	34
24	Pre	kata-katta	5	28
24	Pre	kata-katta	5	0
24	Pre	kata-katta	6	100
24	Pre	kata-katta	6	0
24	Pre	kata-katta	6	60
24	Pre	kata-katta	6	0
24	Pre	kata-katta	7	100
24	Pre	kata-katta	7	0
24	Pre	kata-katta	7	0
24	Pre	kata-katta	7	0
24	Pre	toru-tooru	1	0
24	Pre	toru-tooru	1	0
24	Pre	toru-tooru	1	0
24	Pre	toru-tooru	1	0
24	Pre	toru-tooru	2	0
24	Pre	toru-tooru	2	0
24	Pre	toru-tooru	2	0
24	Pre	toru-tooru	2	25
24	Pre	toru-tooru	3	0
24	Pre	toru-tooru	3	0
24	Pre	toru-tooru	3	0
24	Pre	toru-tooru	3	75
24	Pre	toru-tooru	4	0
24	Pre	toru-tooru	4	0
24	Pre	toru-tooru	4	0
24	Pre	toru-tooru	4	100
24	Pre	toru-tooru	5	100
24	Pre	toru-tooru	5	100
24	Pre	toru-tooru	5	100
24	Pre	toru-tooru	5	100
24	Pre	toru-tooru	6	100
24	Pre	toru-tooru	6	100
24	Pre	toru-tooru	6	100
24	Pre	toru-tooru	6	100
24	Pre	toru-tooru	7	100
24	Pre	toru-tooru	7	100
24	Pre	toru-tooru	7	100
24	Pre	toru-tooru	7	100
24	Post	indent-intent	1	1
24	Post	indent-intent	1	1
24	Post	indent-intent	1	2
24	Post	indent-intent	1	0
24	Post	indent-intent	2	0
24	Post	indent-intent	2	0
24	Post	indent-intent	2	1
24	Post	indent-intent	2	0
24	Post	indent-intent	3	5
24	Post	indent-intent	3	1
24	Post	indent-intent	3	1
24	Post	indent-intent	3	1
24	Post	indent-intent	4	52
24	Post	indent-intent	4	99
24	Post	indent-intent	4	99
24	Post	indent-intent	4	99
24	Post	indent-intent	5	99
24	Post	indent-intent	5	100
24	Post	indent-intent	5	99
24	Post	indent-intent	5	99
24	Post	indent-intent	6	99
24	Post	indent-intent	6	99
24	Post	indent-intent	6	99
24	Post	indent-intent	6	99
24	Post	indent-intent	7	98
24	Post	indent-intent	7	99
24	Post	indent-intent	7	99
24	Post	indent-intent	7	99
24	Post	reason-risen	1	0
24	Post	reason-risen	1	1
24	Post	reason-risen	1	0
24	Post	reason-risen	1	0
24	Post	reason-risen	2	100
24	Post	reason-risen	2	99
24	Post	reason-risen	2	1
24	Post	reason-risen	2	1
24	Post	reason-risen	3	100
24	Post	reason-risen	3	100
24	Post	reason-risen	3	100
24	Post	reason-risen	3	100
24	Post	reason-risen	4	1
24	Post	reason-risen	4	100
24	Post	reason-risen	4	99
24	Post	reason-risen	4	100
24	Post	reason-risen	5	99
24	Post	reason-risen	5	100
24	Post	reason-risen	5	99
24	Post	reason-risen	5	100
24	Post	reason-risen	6	100
24	Post	reason-risen	6	99
24	Post	reason-risen	6	99
24	Post	reason-risen	6	99
24	Post	reason-risen	7	99
24	Post	reason-risen	7	100
24	Post	reason-risen	7	99
24	Post	reason-risen	7	99
24	Post	kata-katta	1	1
24	Post	kata-katta	1	0
24	Post	kata-katta	1	1
24	Post	kata-katta	1	0
24	Post	kata-katta	2	0
24	Post	kata-katta	2	0
24	Post	kata-katta	2	0
24	Post	kata-katta	3	0
24	Post	kata-katta	3	99
24	Post	kata-katta	3	100
24	Post	kata-katta	3	0
24	Post	kata-katta	4	99
24	Post	kata-katta	4	100
24	Post	kata-katta	4	99
24	Post	kata-katta	4	99
24	Post	kata-katta	5	100
24	Post	kata-katta	5	100
24	Post	kata-katta	5	99
24	Post	kata-katta	5	99
24	Post	kata-katta	6	2
24	Post	kata-katta	6	0
24	Post	kata-katta	6	99
24	Post	kata-katta	6	0
24	Post	kata-katta	7	99
24	Post	kata-katta	7	99
24	Post	kata-katta	7	100
24	Post	kata-katta	7	100
24	Post	toru-tooru	1	0
24	Post	toru-tooru	1	0
24	Post	toru-tooru	1	1
24	Post	toru-tooru	1	1
24	Post	toru-tooru	2	0
24	Post	toru-tooru	2	0
24	Post	toru-tooru	2	0
24	Post	toru-tooru	2	0
24	Post	toru-tooru	3	0
24	Post	toru-tooru	3	100
24	Post	toru-tooru	3	1
24	Post	toru-tooru	3	0
24	Post	toru-tooru	4	100
24	Post	toru-tooru	4	99
24	Post	toru-tooru	4	99
24	Post	toru-tooru	4	100
24	Post	toru-tooru	5	99
24	Post	toru-tooru	5	99
24	Post	toru-tooru	5	99
24	Post	toru-tooru	5	99
24	Post	toru-tooru	6	100
24	Post	toru-tooru	6	100
24	Post	toru-tooru	6	99
24	Post	toru-tooru	6	100
24	Post	toru-tooru	7	100
24	Post	toru-tooru	7	99
24	Post	toru-tooru	7	100
24	Post	toru-tooru	7	99
