"local_date","session","ID","exp_group","response","reaction_time","log_rt","correct","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","segment_type","task","days_between","dprime_response"
"2025-04-01","1","8","Low LD","different",684.6999999999534,6.528980786126949,1,"Japanese","toshin-tosshin","different","AB","M_toshin.mp3","M_tosshin.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",432.30000000004657,6.069119791673693,1,"Japanese","gaki-gakki","same","AA","F_gaki.mp3","M_gaki.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",454.40000009536743,6.118977867616817,1,"Japanese","haku-haaku","same","BB","F_haaku.mp3","M_haaku.mp3","different","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",395.0999999999767,5.979138897417286,1,"Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","M_obasan.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",557.0999999046326,6.322744756855585,1,"Japanese","saka-sakka","different","AB","M_saka.mp3","M_sakka.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",571.700000095414,6.348614378436821,1,"Japanese","shiru-shiiru","same","AA","F_shiru.mp3","F_shiru.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",243.80000009539071,5.496348217438437,1,"Japanese","ojisan-ojiisan","different","BA","M_ojiisan.mp3","M_ojisan.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","same",1016.300000286079,6.923923860425211,1,"Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","F_isshoku.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",394.50000028614886,5.9776191410112745,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",345.50000009534415,5.8449926434836845,1,"Japanese","gaki-gakki","different","BA","F_gakki.mp3","F_gaki.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",494.20000019075815,6.202940293940504,1,"Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","F_yusoo.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",224.3000001907349,5.412984442376519,1,"Japanese","heta-hetta","different","AB","F_heta.mp3","F_hetta.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",342.1999999046093,5.835395361179336,1,"Japanese","kasee-kassee","same","AA","M_kasee.mp3","M_kasee.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",278.6999999046093,5.630135934145632,1,"Japanese","obasan-obaasan","same","BB","M_obaasan.mp3","M_obaasan.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",298.80000000004657,5.699774453258818,1,"Japanese","ojisan-ojiisan","same","BB","F_ojiisan.mp3","M_ojiisan.mp3","different","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",370.6000002861256,5.91512331462332,1,"Japanese","iso-isso","same","BB","M_isso.mp3","M_isso.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",559.6000001907814,6.327222243132251,1,"Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","M_nishi.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",851.0999999999767,6.746529630482888,1,"Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","F_yusoo.mp3","different","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",447.9999999998836,6.104793232414726,1,"Japanese","saka-sakka","different","BA","F_sakka.mp3","F_saka.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",550.5999999999767,6.311008592708465,1,"Japanese","shiru-shiiru","different","AB","M_shiru.mp3","M_shiiru.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",440.20000019075815,6.087229169525705,1,"Japanese","hasan-hassan","different","AB","F_hasan.mp3","F_hassan.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",737.8999999046791,6.603808313935143,1,"Japanese","ite-itte","same","AA","F_ite.mp3","M_ite.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",556.9000000000233,6.322385690595665,1,"Japanese","oto-otto","same","AA","M_oto.mp3","F_oto.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",451.69999999995343,6.113018242660456,1,"Japanese","iso-isso","different","BA","F_isso.mp3","F_iso.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",2344.200000095414,7.759699471329782,1,"Japanese","iso-isso","different","AB","F_iso.mp3","F_isso.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",432.90000009536743,6.070506754668234,1,"Japanese","haken-hakken","same","AA","M_haken.mp3","F_haken.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",481.69999999995343,6.177321513636079,1,"Japanese","heta-hetta","same","BB","F_hetta.mp3","M_hetta.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",550.0000001906883,6.309918278573223,1,"Japanese","toshin-tosshin","different","AB","M_toshin.mp3","M_tosshin.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",1508.1000001907814,7.318605859493144,1,"Japanese","kasee-kassee","same","BB","F_kassee.mp3","M_kassee.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",261.299999904586,5.5656691721614155,1,"Japanese","nishi-nisshi","same","BB","M_nisshi.mp3","M_nisshi.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",338.80000019073486,5.825409963340872,1,"Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",742.9000000953674,6.610561446286132,1,"Japanese","saka-sakka","different","BA","M_sakka.mp3","F_saka.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",485.300000286079,6.18476725700066,1,"Japanese","haku-haaku","different","AB","F_haku.mp3","F_haaku.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",321.40000009536743,5.772686453600137,1,"Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",740.1999999999534,6.606920419951993,1,"Japanese","nishi-nisshi","different","BA","F_nisshi.mp3","M_nishi.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",1111.6000001907814,7.013555698039976,1,"Japanese","heta-hetta","same","BB","F_hetta.mp3","F_hetta.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",1300.0000002861489,7.170119543669743,1,"Japanese","iso-isso","different","BA","M_isso.mp3","F_iso.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",446.80000019073486,6.102111067621936,1,"Japanese","yusoo-yuusoo","different","AB","M_yusoo.mp3","M_yuusoo.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","same",526.6000000953209,6.266441247243221,1,"Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",709.5999999046326,6.564701430860974,1,"Japanese","toshin-tosshin","same","AA","F_toshin.mp3","M_toshin.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",1129.999999904656,7.0299729116220115,1,"Japanese","iso-isso","different","BA","M_isso.mp3","F_iso.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",976.000000095344,6.883462586510781,1,"Japanese","oto-otto","same","BB","F_otto.mp3","M_otto.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",1068.3000000000466,6.973823878951885,1,"Japanese","hasan-hassan","same","AA","M_hasan.mp3","F_hasan.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",670.9000000000233,6.508620094568877,1,"Japanese","gaki-gakki","different","BA","M_gakki.mp3","F_gaki.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",393.4000000000233,5.974826905955018,1,"Japanese","haken-hakken","different","AB","M_haken.mp3","M_hakken.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",521.2000002861023,6.25613384579962,1,"Japanese","oto-otto","different","BA","M_otto.mp3","M_oto.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",1500.4000001907116,7.31348701833484,1,"Japanese","iso-isso","same","BB","F_isso.mp3","M_isso.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",467.0000001906883,6.146329258077223,1,"Japanese","haku-haaku","same","AA","M_haku.mp3","M_haku.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",292.30000000004657,5.677780672117359,1,"Japanese","haku-haaku","same","AA","M_haku.mp3","M_haku.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",1901.4000000000233,7.550345735924942,1,"Japanese","kasee-kassee","same","AA","F_kasee.mp3","M_kasee.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",248.59999990463257,5.5158451786929925,1,"Japanese","ite-itte","different","AB","F_ite.mp3","F_itte.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",516.8999999999069,6.247849432201813,1,"Japanese","oto-otto","same","AA","F_oto.mp3","F_oto.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",1404.6000000953209,7.247507843792784,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","F_isshoku.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",409.00000028614886,6.013715156742432,1,"Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","F_toshin.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",365.0999999999767,5.900171288661528,1,"Japanese","nishi-nisshi","different","AB","M_nishi.mp3","M_nisshi.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",377.5,5.933570568689079,1,"Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","M_tosshin.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",789.4000002860557,6.671273163591118,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",257.99999990465585,5.552959584552067,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","F_juutaku.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",376.49999990465585,5.93091804698671,1,"Japanese","iso-isso","different","AB","M_iso.mp3","M_isso.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",1308.9000000000233,7.176942368797691,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","F_isshoku.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",335.5,5.815621956411737,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","F_shiiru.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",797.8999999999069,6.681983276314119,1,"Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","F_isshoku.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",470.700000095414,6.154220948609804,1,"Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","M_jutaku.mp3","different","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",234.80000000004657,5.45873408795414,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","M_isshoku.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",189.69999999995343,5.2454438769407234,1,"Japanese","jutaku-juutaku","same","AA","M_jutaku.mp3","M_jutaku.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",586.1000000000931,6.373490423482543,1,"Japanese","obasan-obaasan","different","AB","F_obasan.mp3","M_obaasan.mp3","different","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",690.400000190828,6.53727114004562,1,"Japanese","ite-itte","different","BA","F_itte.mp3","M_ite.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",324.400000190828,5.781977322829507,1,"Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",418.900000190828,6.037632228408535,1,"Japanese","ite-itte","different","AB","M_ite.mp3","F_itte.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",553.5000000954606,6.316261752321159,1,"Japanese","oto-otto","different","BA","F_otto.mp3","M_oto.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",318.90000028605573,5.76487757491302,1,"Japanese","gaki-gakki","same","BB","M_gakki.mp3","M_gakki.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",473.89999990467913,6.160996328772401,1,"Japanese","heta-hetta","different","BA","M_hetta.mp3","M_heta.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",1208.3000000952743,7.096969692112112,1,"Japanese","kasee-kassee","different","AB","M_kasee.mp3","M_kassee.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",640.400000190828,6.462092981420542,1,"Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","F_shiru.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",489.10000019078143,6.192566967935377,1,"Japanese","shiru-shiiru","different","AB","M_shiru.mp3","M_shiiru.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",422.700000095414,6.046662707798469,1,"Japanese","haken-hakken","different","AB","F_haken.mp3","M_hakken.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",419.49999990453944,6.039063525679703,1,"Japanese","haken-hakken","same","AA","F_haken.mp3","M_haken.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",1191.6000002860092,7.083052221079148,1,"Japanese","iso-isso","different","BA","F_isso.mp3","F_iso.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",329.299999904586,5.796969189092571,1,"Japanese","haku-haaku","different","BA","F_haaku.mp3","M_haku.mp3","different","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","same",469.6000002860091,6.151881269122935,1,"Japanese","haken-hakken","same","BB","F_hakken.mp3","M_hakken.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",246.6000000953209,5.507767591116784,1,"Japanese","shiru-shiiru","same","BB","M_shiiru.mp3","M_shiiru.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",480.00000009546056,6.173786104100813,1,"Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",390.7000002861023,5.9679400027933065,1,"Japanese","haku-haaku","same","AA","F_haku.mp3","F_haku.mp3","same","vowel","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","different",951.0000002861487,6.857514062846283,1,"Japanese","shiru-shiiru","different","AB","F_shiru.mp3","F_shiiru.mp3","same","vowel","training",18,"hit"
"2025-04-01","1","8","Low LD","different",292.8000002861954,5.6794897830646,1,"Japanese","hasan-hassan","different","AB","M_hasan.mp3","M_hassan.mp3","same","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","different",781.6999999999534,6.661471035226225,1,"Japanese","hasan-hassan","different","BA","F_hassan.mp3","M_hasan.mp3","different","consonant","training",18,"hit"
"2025-04-01","1","8","Low LD","same",294.90000028605573,5.6866363167912395,1,"Japanese","hasan-hassan","same","AA","F_hasan.mp3","F_hasan.mp3","same","consonant","training",18,"corr_reject"
"2025-04-01","1","8","Low LD","same",195.80000028619543,5.277093731558082,1,"Japanese","obasan-obaasan","same","BB","M_obaasan.mp3","F_obaasan.mp3","different","vowel","training",18,"corr_reject"
