Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
21,1747760364349,20/05/2025 16:59:24,1747742364349,-5,20/05/2025 06:59:24,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,action,hossoku,3407.899999952315,3400.0999999999985,3407.899999952315,3407.899999952315,3400.0999999999985,3407.899999952315,1,3407.899999952315,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
22,1747760364786,20/05/2025 16:59:24,1747742364786,-5,20/05/2025 06:59:24,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,continue,,3845.1999999642358,3841.7999999999993,3845.1999999642358,3845.1999999642358,3841.7999999999993,3845.1999999642358,0,3845.1999999642358,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
23,1747760364787,20/05/2025 16:59:24,1747742364787,-5,20/05/2025 06:59:24,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,response,hossoku,3845.5999999999985,3841.7999999999993,3845.5999999999985,3845.5999999999985,3841.7999999999993,3845.5999999999985,1,3845.5999999999985,0,0,hossoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
24,1747760365707,20/05/2025 16:59:25,1747742365707,-5,20/05/2025 06:59:25,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio started,924.3999999642365,916.5999999999985,924.3999999642365,924.3999999642365,916.5999999999985,924.3999999642365,0,924.3999999642365,0,0,,Audio Clip,Audio,3,object-78,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
25,1747760367206,20/05/2025 16:59:27,1747742367206,-5,20/05/2025 06:59:27,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,action,isshoku,2423.2999999999993,2416.7999999999993,2423.2999999999993,2423.2999999999993,2416.7999999999993,2423.2999999999993,1,2423.2999999999993,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
26,1747760367245,20/05/2025 16:59:27,1747742367245,-5,20/05/2025 06:59:27,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio finished,2461.9999999880783,2458.5999999999985,2461.9999999880783,2461.9999999880783,2458.5999999999985,2461.9999999880783,0,2461.9999999880783,0,0,,Audio Clip,Audio,3,object-78,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
27,1747760368023,20/05/2025 16:59:28,1747742368023,-5,20/05/2025 06:59:28,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,continue,,3240.6999999761574,3233.2999999999993,3240.6999999761574,3240.6999999761574,3233.2999999999993,3240.6999999761574,0,3240.6999999761574,0,0,,Click To Continue,Continue Button,5,object-70,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
28,1747760368024,20/05/2025 16:59:28,1747742368024,-5,20/05/2025 06:59:28,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,response,isshoku,3241.6999999761574,3233.2999999999993,3241.6999999761574,3241.6999999761574,3233.2999999999993,3241.6999999761574,1,3241.6999999761574,0,0,isshoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
29,1747760368861,20/05/2025 16:59:28,1747742368861,-5,20/05/2025 06:59:28,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio started,844.6999999880791,841.5999999999985,844.6999999880791,844.6999999880791,841.5999999999985,844.6999999880791,0,844.6999999880791,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
30,1747760370758,20/05/2025 16:59:30,1747742370758,-5,20/05/2025 06:59:30,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio finished,2741.5,2733.2000000000007,2741.5,2741.5,2733.2000000000007,2741.5,0,2741.5,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
31,1747760371838,20/05/2025 16:59:31,1747742371838,-5,20/05/2025 06:59:31,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,action,shuchoo,3822.5,3816.5999999999985,3822.5,3822.5,3816.5999999999985,3822.5,1,3822.5,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
32,1747760374183,20/05/2025 16:59:34,1747742374183,-5,20/05/2025 06:59:34,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,continue,,6166.599999964237,6158.300000000003,6166.599999964237,6166.599999964237,6158.300000000003,6166.599999964237,0,6166.599999964237,0,0,,Click To Continue,Continue Button,5,object-70,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
33,1747760374188,20/05/2025 16:59:34,1747742374188,-5,20/05/2025 06:59:34,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,response,shuchoo,6166.600000000006,6158.300000000003,6166.600000000006,6166.600000000006,6158.300000000003,6166.600000000006,1,6166.600000000006,0,0,shuchoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
34,1747760375184,20/05/2025 16:59:35,1747742375184,-5,20/05/2025 06:59:35,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,info,audio started,1009.6999999999971,1008.2999999999956,1009.6999999999971,1009.6999999999971,1008.2999999999956,1009.6999999999971,0,1009.6999999999971,0,0,,Audio Clip,Audio,3,object-78,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
35,1747760377801,20/05/2025 16:59:37,1747742377801,-5,20/05/2025 06:59:37,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,info,audio finished,3626.5999999761552,3625,3626.5999999761552,3626.5999999761552,3625,3626.5999999761552,0,3626.5999999761552,0,0,,Audio Clip,Audio,3,object-78,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
36,1747760378335,20/05/2025 16:59:38,1747742378335,-5,20/05/2025 06:59:38,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,action,shushin,4160.699999999997,4158.299999999996,4160.699999999997,4160.699999999997,4158.299999999996,4160.699999999997,1,4160.699999999997,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
37,1747760379536,20/05/2025 16:59:39,1747742379536,-5,20/05/2025 06:59:39,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,continue,,5361.199999999997,5358.299999999996,5361.199999999997,5361.199999999997,5358.299999999996,5361.199999999997,0,5361.199999999997,0,0,,Click To Continue,Continue Button,5,object-70,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
38,1747760379536,20/05/2025 16:59:39,1747742379536,-5,20/05/2025 06:59:39,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,response,shushin,5361.599999976155,5358.299999999996,5361.599999976155,5361.599999976155,5358.299999999996,5361.599999976155,1,5361.599999976155,0,0,shushin,CustomMultichoice,CustomMultichoice,4,object-68,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
39,1747760380522,20/05/2025 16:59:40,1747742380522,-5,20/05/2025 06:59:40,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,8,trial,Screen 1,6wu76v,1,info,audio started,988.9999999642387,983.4000000000015,988.9999999642387,988.9999999642387,983.4000000000015,988.9999999642387,0,988.9999999642387,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
40,1747760382082,20/05/2025 16:59:42,1747742382082,-5,20/05/2025 06:59:42,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,8,trial,Screen 1,6wu76v,1,info,audio finished,2549.2999999761596,2541.5999999999985,2549.2999999761596,2549.2999999761596,2541.5999999999985,2549.2999999761596,0,2549.2999999761596,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
41,1747760382896,20/05/2025 16:59:42,1747742382896,-5,20/05/2025 06:59:42,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,8,trial,Screen 1,6wu76v,1,action,tannin,3363.4000000000015,3358.4000000000015,3363.4000000000015,3363.4000000000015,3358.4000000000015,3363.4000000000015,1,3363.4000000000015,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
42,1747760383432,20/05/2025 16:59:43,1747742383432,-5,20/05/2025 06:59:43,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,8,trial,Screen 1,6wu76v,1,info,audio started,3898.9999999642387,3891.7000000000044,3898.9999999642387,3898.9999999642387,3891.7000000000044,3898.9999999642387,0,3898.9999999642387,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
43,1747760384424,20/05/2025 16:59:44,1747742384424,-5,20/05/2025 06:59:44,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,8,trial,Screen 1,6wu76v,1,continue,,4891.0999999880805,4883.300000000003,4891.0999999880805,4891.0999999880805,4883.300000000003,4891.0999999880805,0,4891.0999999880805,0,0,,Click To Continue,Continue Button,5,object-70,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
44,1747760384427,20/05/2025 16:59:44,1747742384427,-5,20/05/2025 06:59:44,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,8,trial,Screen 1,6wu76v,1,response,tannin,4891.600000000006,4883.300000000003,4891.600000000006,4891.600000000006,4883.300000000003,4891.600000000006,1,4891.600000000006,0,0,tannin,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
