Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,TrialsPerBlock,stimuli_type,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress
36,1746342920397,04/05/2025 07:15:20,1746317720397,-7,03/05/2025 17:15:20,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,1,trial,fixation and stimuli,qfds9m,2,continue,,785.5999999994528,783.3000000000175,785.5999999994528,785.5999999994528,783.3000000000175,785.5999999994528,1,785.5999999994528,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,1
37,1746342920546,04/05/2025 07:15:20,1746317720546,-7,03/05/2025 17:15:20,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,1,trial,150ms pause,ceke9i,3,timedOut,,151.19999999980791,150,151.19999999980791,151.19999999980791,150,151.19999999980791,1,151.19999999980791,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,1
38,1746342920551,04/05/2025 07:15:20,1746317720551,-7,03/05/2025 17:15:20,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,1,trial,response,b4qig6,4,info,,6.199999999807915,0,6.199999999807915,6.199999999807915,0,6.199999999807915,1,6.199999999807915,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,1
39,1746342926036,04/05/2025 07:15:26,1746317726036,-7,03/05/2025 17:15:26,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,1,trial,response,b4qig6,4,continue,,5491.899999999063,5483.299999999988,5491.899999999063,5491.899999999063,5483.299999999988,5491.899999999063,1,5491.899999999063,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,1
40,1746342926040,04/05/2025 07:15:26,1746317726040,-7,03/05/2025 17:15:26,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,1,trial,response,b4qig6,4,response,14,2716.6999999999825,5483.299999999988,5494.500000000553,2716.6999999999825,5483.299999999988,5494.500000000553,1,2716.6999999999825,2777.8000000005704,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
41,1746342926179,04/05/2025 07:15:26,1746317726179,-7,03/05/2025 17:15:26,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,150 ms pause,rz316y,1,timedOut,,151.30000000019209,150.10000000000582,151.30000000019209,151.30000000019209,150.10000000000582,151.30000000019209,1,151.30000000019209,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
42,1746342926180,04/05/2025 07:15:26,1746317726180,-7,03/05/2025 17:15:26,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,fixation and stimuli,qfds9m,2,info,audio started,2.3999999994412065,0,2.3999999994412065,2.3999999994412065,0,2.3999999994412065,1,2.3999999994412065,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
43,1746342926937,04/05/2025 07:15:26,1746317726937,-7,03/05/2025 17:15:26,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,fixation and stimuli,qfds9m,2,info,audio finished,759.6000000005588,750,759.6000000005588,759.6000000005588,750,759.6000000005588,1,759.6000000005588,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
44,1746342926938,04/05/2025 07:15:26,1746317726938,-7,03/05/2025 17:15:26,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,fixation and stimuli,qfds9m,2,continue,,759.7000000001863,750,759.7000000001863,759.7000000001863,750,759.7000000001863,1,759.7000000001863,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
45,1746342927080,04/05/2025 07:15:27,1746317727080,-7,03/05/2025 17:15:27,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,150ms pause,ceke9i,3,timedOut,,151.70000000018626,150,151.70000000018626,151.70000000018626,150,151.70000000018626,1,151.70000000018626,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
46,1746342927082,04/05/2025 07:15:27,1746317727082,-7,03/05/2025 17:15:27,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,response,b4qig6,4,info,,4.499999999068677,0,4.499999999068677,4.499999999068677,0,4.499999999068677,1,4.499999999068677,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
47,1746342929762,04/05/2025 07:15:29,1746317729762,-7,03/05/2025 17:15:29,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,response,b4qig6,4,continue,,2684.4999999990687,2670.899999999994,2684.4999999990687,2684.4999999990687,2670.899999999994,2684.4999999990687,1,2684.4999999990687,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,2
48,1746342929763,04/05/2025 07:15:29,1746317729763,-7,03/05/2025 17:15:29,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,2,trial,response,b4qig6,4,response,100,1116.5,2670.899999999994,2684.9999999990687,1116.5,2670.899999999994,2684.9999999990687,1,1116.5,1568.4999999990687,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
49,1746342929899,04/05/2025 07:15:29,1746317729899,-7,03/05/2025 17:15:29,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,150 ms pause,rz316y,1,timedOut,,149.99999999944703,149.10000000000582,149.99999999944703,149.99999999944703,149.10000000000582,149.99999999944703,1,149.99999999944703,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
50,1746342929900,04/05/2025 07:15:29,1746317729900,-7,03/05/2025 17:15:29,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,fixation and stimuli,qfds9m,2,info,audio started,2.2000000001862645,0,2.2000000001862645,2.2000000001862645,0,2.2000000001862645,1,2.2000000001862645,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
51,1746342930683,04/05/2025 07:15:30,1746317730683,-7,03/05/2025 17:15:30,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,fixation and stimuli,qfds9m,2,info,audio finished,785.2999999998137,782.8999999999942,785.2999999998137,785.2999999998137,782.8999999999942,785.2999999998137,1,785.2999999998137,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
52,1746342930683,04/05/2025 07:15:30,1746317730683,-7,03/05/2025 17:15:30,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,fixation and stimuli,qfds9m,2,continue,,785.4999999990687,782.8999999999942,785.4999999990687,785.4999999990687,782.8999999999942,785.4999999990687,1,785.4999999990687,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
53,1746342930832,04/05/2025 07:15:30,1746317730832,-7,03/05/2025 17:15:30,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,150ms pause,ceke9i,3,timedOut,,151.49999999944703,150.30000000001746,151.49999999944703,151.49999999944703,150.30000000001746,151.49999999944703,1,151.49999999944703,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
54,1746342930835,04/05/2025 07:15:30,1746317730835,-7,03/05/2025 17:15:30,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,response,b4qig6,4,info,,4.000000000174623,0,4.000000000174623,4.000000000174623,0,4.000000000174623,1,4.000000000174623,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
55,1746342937837,04/05/2025 07:15:37,1746317737837,-7,03/05/2025 17:15:37,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,response,b4qig6,4,continue,,7005.69999999943,6996.799999999988,7005.69999999943,7005.69999999943,6996.799999999988,7005.69999999943,1,7005.69999999943,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,3
56,1746342937843,04/05/2025 07:15:37,1746317737843,-7,03/05/2025 17:15:37,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,3,trial,response,b4qig6,4,response,65,3863.399999999994,6996.799999999988,7011.099999999802,3863.399999999994,6996.799999999988,7011.099999999802,1,3863.399999999994,3147.699999999808,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
57,1746342937979,04/05/2025 07:15:37,1746317737979,-7,03/05/2025 17:15:37,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,150 ms pause,rz316y,1,timedOut,,151.49999999906868,150,151.49999999906868,151.49999999906868,150,151.49999999906868,1,151.49999999906868,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
58,1746342937981,04/05/2025 07:15:37,1746317737981,-7,03/05/2025 17:15:37,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,fixation and stimuli,qfds9m,2,info,audio started,3.2999999998137355,0,3.2999999998137355,3.2999999998137355,0,3.2999999998137355,1,3.2999999998137355,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
59,1746342938767,04/05/2025 07:15:38,1746317738767,-7,03/05/2025 17:15:38,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,fixation and stimuli,qfds9m,2,info,audio finished,788.7999999998137,783.2999999999884,788.7999999998137,788.7999999998137,783.2999999999884,788.7999999998137,1,788.7999999998137,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
60,1746342938767,04/05/2025 07:15:38,1746317738767,-7,03/05/2025 17:15:38,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,fixation and stimuli,qfds9m,2,continue,,788.9999999990687,783.2999999999884,788.9999999990687,788.9999999990687,783.2999999999884,788.9999999990687,1,788.9999999990687,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
61,1746342938912,04/05/2025 07:15:38,1746317738912,-7,03/05/2025 17:15:38,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,150ms pause,ceke9i,3,timedOut,,151.19999999908032,150,151.19999999908032,151.19999999908032,150,151.19999999908032,1,151.19999999908032,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
62,1746342938915,04/05/2025 07:15:38,1746317738915,-7,03/05/2025 17:15:38,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,response,b4qig6,4,info,,4.199999999080319,0,4.199999999080319,4.199999999080319,0,4.199999999080319,1,4.199999999080319,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
63,1746342941614,04/05/2025 07:15:41,1746317741614,-7,03/05/2025 17:15:41,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,response,b4qig6,4,continue,,2703.1999999990803,2700.100000000006,2703.1999999990803,2703.1999999990803,2700.100000000006,2703.1999999990803,1,2703.1999999990803,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,4
64,1746342941615,04/05/2025 07:15:41,1746317741615,-7,03/05/2025 17:15:41,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,4,trial,response,b4qig6,4,response,0,1183.3000000000175,2700.100000000006,2703.599999999453,1183.3000000000175,2700.100000000006,2703.599999999453,1,1183.3000000000175,1520.2999999994354,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,intent.png,indent.png,,5
65,1746342941762,04/05/2025 07:15:41,1746317741762,-7,03/05/2025 17:15:41,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,5,trial,150 ms pause,rz316y,1,timedOut,,150.80000000019209,150,150.80000000019209,150.80000000019209,150,150.80000000019209,1,150.80000000019209,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,5
66,1746342941764,04/05/2025 07:15:41,1746317741764,-7,03/05/2025 17:15:41,220234,3,task-kpsz,,45845718,BLIND,13263284,,rejected - manual,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1920x1080,1920x911,day 1 complete,,0,VAS Task,5,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,day 1 complete,,spreadsheet3_1D,28,,spreadsheet3_1D,5,trial,fixation and stimuli,qfds9m,2,info,audio started,2.3999999998195563,0,2.3999999998195563,2.3999999998195563,0,2.3999999998195563,1,2.3999999998195563,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,5
