ID	pair	second_dim_step	first_dim_step	norm_response	pred
5096	indent-intent	3	2	3	4.56678131380702
5096	indent-intent	3	2	5	4.56678131380702
5096	indent-intent	3	2	1	4.56678131380702
5096	indent-intent	4	2	79	5.84044169915691
5096	indent-intent	4	2	3	5.84044169915691
5096	indent-intent	4	2	8	5.84044169915691
5096	indent-intent	5	2	3	11.0246109541678
5096	indent-intent	5	2	10	11.0246109541678
5096	indent-intent	5	2	1	11.0246109541678
5096	indent-intent	1	3	16	17.8988100196054
5096	indent-intent	1	3	2	17.8988100196054
5096	indent-intent	1	3	1	17.8988100196054
5096	indent-intent	2	3	72	44.1520746274501
5096	indent-intent	2	3	11	44.1520746274501
5096	indent-intent	2	3	82	44.1520746274501
5096	indent-intent	3	3	94	75.1996494891112
5096	indent-intent	3	3	96	75.1996494891112
5096	indent-intent	3	3	13	75.1996494891112
5096	indent-intent	4	3	95	90.5174449016339
5096	indent-intent	4	3	97	90.5174449016339
5096	indent-intent	4	3	89	90.5174449016339
5096	indent-intent	5	3	95	94.9911803794666
5096	indent-intent	5	3	99	94.9911803794666
5096	indent-intent	5	3	87	94.9911803794666
5096	indent-intent	1	4	99	95.7515529130775
5096	indent-intent	1	4	97	95.7515529130775
5096	indent-intent	1	4	84	95.7515529130775
5096	indent-intent	2	4	91	96.2555580303354
5096	indent-intent	2	4	100	96.2555580303354
5096	indent-intent	2	4	97	96.2555580303354
5096	indent-intent	3	4	97	96.371455664344
5096	indent-intent	3	4	98	96.371455664344
5096	indent-intent	3	4	97	96.371455664344
5096	indent-intent	4	4	100	96.3979684415257
5096	indent-intent	4	4	97	96.3979684415257
5096	indent-intent	4	4	85	96.3979684415257
5096	indent-intent	5	4	99	96.4040262853547
5096	indent-intent	5	4	97	96.4040262853547
5096	indent-intent	5	4	93	96.4040262853547
5096	indent-intent	1	5	96	96.4049971195966
