"local_date","day","ID","response","reaction_time","correct","condition","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-03-13","1","101","same",842.7999999940512,1,"highLD","matana-mattana","same","AA","matana","mattana","F_matana.mp3","M_matana.mp3","different","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.736729681922975,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",3175.9000000000233,1,"highLD","ru7-ruu7","different","AB","ru7","ruu7","M_ru7.mp3","F_ruu7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",8.063346335725239,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",346.29999999998836,0,"highLD","nashaTa-nashshaTa","different","AB","nashaTa","nashshaTa","F_nashaTa.mp3","F_nashshaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",5.847305451408342,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1126.9999999970314,1,"highLD","rakaza-rakkaza","same","AA","rakaza","rakkaza","F_rakaza.mp3","M_rakaza.mp3","different","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",7.027314514037142,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1488.4999999940628,0,"highLD","kasara-kassara","different","BA","kasara","kassara","F_kassara.mp3","M_kasara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",7.305524180451842,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",286.9000000000233,1,"highLD","rashada-rashshada","same","BB","rashada","rashshada","M_rashshada.mp3","M_rashshada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",5.6591337229874,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",913.5999999999768,1,"highLD","matana-mattana","different","AB","matana","mattana","F_matana.mp3","F_mattana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.81739283890172,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",361.0999999999767,1,"highLD","ru7-ruu7","same","AA","ru7","ruu7","F_ru7.mp3","F_ru7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",5.8891549282833475,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",718.9000000059605,1,"highLD","rakaza-rakkaza","different","BA","rakaza","rakkaza","F_rakkaza.mp3","F_rakaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.577722265998117,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",705.4000000000233,1,"highLD","3atama-3attama","same","BB","3atama","3attama","F_3attama.mp3","M_3attama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.558765017801985,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1101.5999999999767,1,"highLD","watara-wattara","same","AA","watara","wattara","F_watara.mp3","M_watara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",7.004518947414424,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1690.4000000000233,0,"highLD","basaTa-bassaTa","different","AB","basaTa","bassaTa","M_basaTa.mp3","F_bassaTa.mp3","different","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",7.432720466301861,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",519.0000000059372,0,"highLD","zinah-ziinah","different","AB","zinah","ziinah","F_zinah.mp3","M_ziinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",6.251903883177328,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1050.2000000029802,0,"highLD","ful-fuul","different","BA","ful","fuul","M_fuul.mp3","F_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",6.956735901206597,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1571.4000000059605,1,"highLD","bashara-bashshara","same","BB","bashara","bashshara","M_bashshara.mp3","F_bashshara.mp3","different","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.359722220745514,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",922.7999999999884,0,"highLD","dhakara-dhakkara","different","BA","dhakara","dhakkara","M_dhakkara.mp3","F_dhakara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.827412526299586,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",805.5,1,"highLD","sakata-sakkata","different","BA","sakata","sakkata","M_sakkata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.691463202617029,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",307.8999999940279,1,"highLD","dakhala-daakhala","same","AA","dakhala","daakhala","M_dakhala.mp3","M_dakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",5.729775054911059,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",1593.7999999940512,1,"highLD","zinah-ziinah","different","BA","zinah","ziinah","F_ziinah.mp3","F_zinah.mp3","same","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",7.373876380959915,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",760.9999999940628,1,"highLD","ru7-ruu7","different","BA","ru7","ruu7","M_ruu7.mp3","M_ru7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",6.634633357853884,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",805.3999999940279,1,"highLD","nashaTa-nashshaTa","different","BA","nashaTa","nashshaTa","F_nashshaTa.mp3","F_nashaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.691339048409938,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",1518.5,1,"highLD","3atama-3attama","different","AB","3atama","3attama","F_3atama.mp3","F_3attama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",7.325478284485803,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",318.80000000004657,1,"highLD","kataba-kaataba","same","BB","kataba","kaataba","M_kaataba.mp3","M_kaataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",5.764563946916206,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",2908.899999994086,0,"highLD","bashara-bashshara","different","BA","bashara","bashshara","M_bashshara.mp3","F_bashara.mp3","different","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",7.975530281828045,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",596.5999999999767,1,"highLD","rasaba-rassaba","different","AB","rasaba","rassaba","M_rasaba.mp3","M_rassaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",6.391246872080609,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",935.5999999940396,1,"highLD","sakata-sakkata","different","AB","sakata","sakkata","M_sakata.mp3","F_sakkata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.841188034703653,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",756.4999999940628,1,"highLD","rakaza-rakkaza","different","BA","rakaza","rakkaza","M_rakkaza.mp3","M_rakaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.6287025332205625,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",832.2000000029802,1,"highLD","basaTa-bassaTa","different","BA","basaTa","bassaTa","M_bassaTa.mp3","M_basaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",6.724072796552422,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",1205.9000000000233,1,"highLD","sakata-sakkata","different","BA","sakata","sakkata","M_sakkata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",7.094981455109566,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",742.9999999998836,1,"highLD","matana-mattana","different","AB","matana","mattana","M_matana.mp3","F_mattana.mp3","different","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.610696044717603,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",933.5999999940396,1,"highLD","nashaTa-nashshaTa","different","BA","nashaTa","nashshaTa","F_nashshaTa.mp3","F_nashaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.839048080965962,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",576.3000000000466,1,"highLD","bashara-bashshara","different","BA","bashara","bashshara","F_bashshara.mp3","F_bashara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",6.356628358442701,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",270.30000000004657,1,"highLD","rasaba-rassaba","same","BB","rasaba","rassaba","F_rassaba.mp3","F_rassaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",5.599532453282574,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",820.8999999969965,1,"highLD","kasara-kassara","different","AB","kasara","kassara","M_kasara.mp3","M_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",6.710401299350561,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",1072.700000006007,1,"highLD","saka-sakka","different","AB","saka","sakka","M_saka.mp3","F_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.977934113608984,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",336.19999999401625,1,"highLD","oto-otto","same","BB","oto","otto","M_otto.mp3","M_otto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",5.817706220956717,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",731.700000006007,1,"highLD","oto-otto","different","AB","oto","otto","F_oto.mp3","F_otto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",6.595370593898194,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",311.6000000030035,1,"highLD","ishoku-isshoku","same","BB","ishoku","isshoku","F_isshoku.mp3","F_isshoku.mp3","same","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",5.7417203140062325,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",3062.5,1,"highLD","ishoku-isshoku","different","BA","ishoku","isshoku","F_isshoku.mp3","M_ishoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",8.026986854852982,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",1815.799999993993,0,"highLD","gaki-gakki","same","AA","gaki","gakki","F_gaki.mp3","M_gaki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",7.5042814209343485,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","different",563.8000000059837,1,"highLD","haken-hakken","different","BA","haken","hakken","M_hakken.mp3","M_haken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.334699578690626,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",1357.399999994086,1,"highLD","gaki-gakki","same","BB","gaki","gakki","M_gakki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",7.213326384265301,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",381.4999999940628,1,"highLD","heta-hetta","same","BB","heta","hetta","M_hetta.mp3","M_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",5.944110850708949,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",327.6000000030035,1,"highLD","haku-haaku","same","AA","haku","haaku","F_haku.mp3","F_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",5.791793351988082,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
"2025-03-13","1","101","same",439.20000000298023,1,"highLD","saka-sakka","same","AA","saka","sakka","F_saka.mp3","F_saka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",6.0849548902021064,6.676831468930062,0.6830396595490722,8.72595044757728,4.627712490282845
