"local_date","day","prepost","local_time","ID","participant_starting_group","pre_training_condition","post_training_condition","ax_condition","trial_number","display","screen","response_type","response","reaction_time","tag","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response"
"2025-03-19","1","pre-training","09:14:31","187",NA,"spreadsheet2","spreadsheet4","lowLD",53,"trial","response","response",22,2473.1000000119093,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",22
"2025-03-19","1","pre-training","09:14:37","187",NA,"spreadsheet2","spreadsheet4","lowLD",54,"trial","response","response",79,4415.200000035751,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",79
"2025-03-19","1","pre-training","09:14:40","187",NA,"spreadsheet2","spreadsheet4","lowLD",55,"trial","response","response",79,2616.1999999999534,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",79
"2025-03-19","1","pre-training","09:14:43","187",NA,"spreadsheet2","spreadsheet4","lowLD",56,"trial","response","response",19,1791.5000000238651,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",19
"2025-03-19","1","pre-training","09:15:20","187",NA,"spreadsheet2","spreadsheet4","lowLD",57,"trial","response","response",63,5096.800000011921,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",37
"2025-03-19","1","pre-training","09:16:07","187",NA,"spreadsheet2","spreadsheet4","lowLD",58,"trial","response","response",45,45640.79999999993,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",55
"2025-03-19","1","pre-training","09:16:10","187",NA,"spreadsheet2","spreadsheet4","lowLD",59,"trial","response","response",41,2650.600000000093,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",59
"2025-03-19","1","pre-training","09:16:14","187",NA,"spreadsheet2","spreadsheet4","lowLD",60,"trial","response","response",43,2712.700000011944,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",57
"2025-03-19","1","pre-training","09:16:19","187",NA,"spreadsheet2","spreadsheet4","lowLD",61,"trial","response","response",44,4464.800000011921,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",56
"2025-03-19","1","pre-training","09:16:23","187",NA,"spreadsheet2","spreadsheet4","lowLD",62,"trial","response","response",36,3195.800000035786,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",64
"2025-03-19","1","pre-training","09:16:27","187",NA,"spreadsheet2","spreadsheet4","lowLD",63,"trial","response","response",75,3615.70000000007,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",25
"2025-03-19","1","pre-training","09:16:30","187",NA,"spreadsheet2","spreadsheet4","lowLD",64,"trial","response","response",53,2241.9000000238884,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",47
"2025-03-19","1","pre-training","09:16:34","187",NA,"spreadsheet2","spreadsheet4","lowLD",65,"trial","response","response",67,2424.299999988056,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",33
"2025-03-19","1","pre-training","09:16:36","187",NA,"spreadsheet2","spreadsheet4","lowLD",66,"trial","response","response",31,2031.300000011921,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",69
"2025-03-19","1","pre-training","09:16:40","187",NA,"spreadsheet2","spreadsheet4","lowLD",67,"trial","response","response",29,2866.29999999993,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",71
"2025-03-19","1","pre-training","09:16:46","187",NA,"spreadsheet2","spreadsheet4","lowLD",68,"trial","response","response",21,5032.500000000116,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",79
"2025-03-19","1","pre-training","09:16:51","187",NA,"spreadsheet2","spreadsheet4","lowLD",69,"trial","response","response",21,4591.8999999880325,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",79
"2025-03-19","1","pre-training","09:17:06","187",NA,"spreadsheet2","spreadsheet4","lowLD",70,"trial","response","response",29,14247.499999999884,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",71
"2025-03-19","1","pre-training","09:17:11","187",NA,"spreadsheet2","spreadsheet4","lowLD",71,"trial","response","response",47,3572.299999988056,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",53
"2025-03-19","1","pre-training","09:17:31","187",NA,"spreadsheet2","spreadsheet4","lowLD",72,"trial","response","response",49,19462.300000000047,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",51
"2025-03-19","1","pre-training","09:17:36","187",NA,"spreadsheet2","spreadsheet4","lowLD",73,"trial","response","response",36,4199.199999999953,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",64
"2025-03-19","1","pre-training","09:17:44","187",NA,"spreadsheet2","spreadsheet4","lowLD",74,"trial","response","response",28,7548.900000000023,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",72
"2025-03-19","1","pre-training","09:17:51","187",NA,"spreadsheet2","spreadsheet4","lowLD",75,"trial","response","response",30,5739.400000035763,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",70
"2025-03-19","1","pre-training","09:17:58","187",NA,"spreadsheet2","spreadsheet4","lowLD",76,"trial","response","response",48,5981.599999999977,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",52
"2025-03-19","1","pre-training","09:18:03","187",NA,"spreadsheet2","spreadsheet4","lowLD",77,"trial","response","response",24,4327.700000011944,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",76
"2025-03-19","1","pre-training","09:18:06","187",NA,"spreadsheet2","spreadsheet4","lowLD",78,"trial","response","response",21,2657.600000023842,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",79
"2025-03-19","1","pre-training","09:18:09","187",NA,"spreadsheet2","spreadsheet4","lowLD",79,"trial","response","response",18,2215.300000011921,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",82
"2025-03-19","1","pre-training","09:18:22","187",NA,"spreadsheet2","spreadsheet4","lowLD",80,"trial","response","response",46,11747.300000000048,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",54
"2025-03-19","1","pre-training","09:18:26","187",NA,"spreadsheet2","spreadsheet4","lowLD",81,"trial","response","response",71,3033.0999999999767,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",29
"2025-03-19","1","pre-training","09:18:29","187",NA,"spreadsheet2","spreadsheet4","lowLD",82,"trial","response","response",68,2276.5000000357395,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",32
"2025-03-19","1","pre-training","09:18:33","187",NA,"spreadsheet2","spreadsheet4","lowLD",83,"trial","response","response",47,3799.4000000000233,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",53
"2025-03-19","1","pre-training","09:18:40","187",NA,"spreadsheet2","spreadsheet4","lowLD",84,"trial","response","response",62,6198.400000000023,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",38
"2025-03-19","1","pre-training","09:19:17","187",NA,"spreadsheet2","spreadsheet4","lowLD",85,"trial","response","response",36,4604.600000023842,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",36
"2025-03-19","1","pre-training","09:19:22","187",NA,"spreadsheet2","spreadsheet4","lowLD",86,"trial","response","response",37,4549.199999999953,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",37
"2025-03-19","1","pre-training","09:19:27","187",NA,"spreadsheet2","spreadsheet4","lowLD",87,"trial","response","response",71,3299.1999999999534,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",71
"2025-03-19","1","pre-training","09:19:31","187",NA,"spreadsheet2","spreadsheet4","lowLD",88,"trial","response","response",70,3631.0999999999767,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",70
"2025-03-19","1","pre-training","09:19:36","187",NA,"spreadsheet2","spreadsheet4","lowLD",89,"trial","response","response",65,4399.400000000023,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",65
"2025-03-19","1","pre-training","09:19:40","187",NA,"spreadsheet2","spreadsheet4","lowLD",90,"trial","response","response",17,2742,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",17
"2025-03-19","1","pre-training","09:19:44","187",NA,"spreadsheet2","spreadsheet4","lowLD",91,"trial","response","response",32,3432.79999999993,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",32
"2025-03-19","1","pre-training","09:19:48","187",NA,"spreadsheet2","spreadsheet4","lowLD",92,"trial","response","response",41,2915.5999999999767,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",41
"2025-03-19","1","pre-training","09:19:51","187",NA,"spreadsheet2","spreadsheet4","lowLD",93,"trial","response","response",71,2494.9000000118976,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",71
"2025-03-19","1","pre-training","09:19:55","187",NA,"spreadsheet2","spreadsheet4","lowLD",94,"trial","response","response",60,2870.2000000238186,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",60
"2025-03-19","1","pre-training","09:19:58","187",NA,"spreadsheet2","spreadsheet4","lowLD",95,"trial","response","response",44,2623.4000000000233,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",44
"2025-03-19","1","pre-training","09:20:03","187",NA,"spreadsheet2","spreadsheet4","lowLD",96,"trial","response","response",29,3632.899999999907,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",29
"2025-03-19","1","pre-training","09:20:06","187",NA,"spreadsheet2","spreadsheet4","lowLD",97,"trial","response","response",43,2580.9000000238884,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",43
"2025-03-19","1","pre-training","09:20:23","187",NA,"spreadsheet2","spreadsheet4","lowLD",98,"trial","response","response",27,16363.40000000014,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",27
"2025-03-19","1","pre-training","09:20:57","187",NA,"spreadsheet2","spreadsheet4","lowLD",99,"trial","response","response",72,33343.09999999998,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",72
"2025-03-19","1","pre-training","09:21:02","187",NA,"spreadsheet2","spreadsheet4","lowLD",100,"trial","response","response",64,4158.500000023865,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",64
"2025-03-19","1","pre-training","09:21:08","187",NA,"spreadsheet2","spreadsheet4","lowLD",101,"trial","response","response",40,5332,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",40
"2025-03-19","1","pre-training","09:21:14","187",NA,"spreadsheet2","spreadsheet4","lowLD",102,"trial","response","response",48,4794.900000023888,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",48
"2025-03-19","1","pre-training","09:21:19","187",NA,"spreadsheet2","spreadsheet4","lowLD",103,"trial","response","response",67,3999.100000000093,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",67
"2025-03-19","1","pre-training","09:21:35","187",NA,"spreadsheet2","spreadsheet4","lowLD",104,"trial","response","response",64,15697.20000000007,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",64
"2025-03-19","1","pre-training","09:21:39","187",NA,"spreadsheet2","spreadsheet4","lowLD",105,"trial","response","response",70,2374.800000035786,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",70
"2025-03-19","1","pre-training","09:22:02","187",NA,"spreadsheet2","spreadsheet4","lowLD",106,"trial","response","response",59,22396.400000000023,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",59
"2025-03-19","1","pre-training","09:22:10","187",NA,"spreadsheet2","spreadsheet4","lowLD",107,"trial","response","response",57,7021.600000035716,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",57
"2025-03-19","1","pre-training","09:22:16","187",NA,"spreadsheet2","spreadsheet4","lowLD",108,"trial","response","response",58,4965.20000000007,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",58
"2025-03-19","1","pre-training","09:23:48","187",NA,"spreadsheet2","spreadsheet4","lowLD",109,"trial","response","response",61,91565.3999999999,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",61
"2025-03-19","1","pre-training","09:23:52","187",NA,"spreadsheet2","spreadsheet4","lowLD",110,"trial","response","response",29,3265.300000035786,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",29
"2025-03-19","1","pre-training","09:23:57","187",NA,"spreadsheet2","spreadsheet4","lowLD",111,"trial","response","response",22,3816.4000000000233,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",22
"2025-03-19","1","pre-training","09:24:02","187",NA,"spreadsheet2","spreadsheet4","lowLD",112,"trial","response","response",24,5132.399999999907,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",24
"2025-03-20","2","post-training","10:10:14","187",NA,"spreadsheet2","spreadsheet4","lowLD",1,"trial","response","response",65,3342.1000000357635,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",65
"2025-03-20","2","post-training","10:10:18","187",NA,"spreadsheet2","spreadsheet4","lowLD",2,"trial","response","response",62,3078.0999999880805,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",62
"2025-03-20","2","post-training","10:10:21","187",NA,"spreadsheet2","spreadsheet4","lowLD",3,"trial","response","response",51,2146.399999988076,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",51
"2025-03-20","2","post-training","10:10:26","187",NA,"spreadsheet2","spreadsheet4","lowLD",4,"trial","response","response",4,3808.300000035764,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",4
"2025-03-20","2","post-training","10:10:30","187",NA,"spreadsheet2","spreadsheet4","lowLD",5,"trial","response","response",77,2432.300000000003,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",77
"2025-03-20","2","post-training","10:10:33","187",NA,"spreadsheet2","spreadsheet4","lowLD",6,"trial","response","response",4,2366.500000011918,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",4
"2025-03-20","2","post-training","10:10:36","187",NA,"spreadsheet2","spreadsheet4","lowLD",7,"trial","response","response",20,2282.4000000000015,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",20
"2025-03-20","2","post-training","10:10:39","187",NA,"spreadsheet2","spreadsheet4","lowLD",8,"trial","response","response",64,2126.4000000119195,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",64
"2025-03-20","2","post-training","10:10:43","187",NA,"spreadsheet2","spreadsheet4","lowLD",9,"trial","response","response",45,2666.2000000000044,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",45
"2025-03-20","2","post-training","10:10:47","187",NA,"spreadsheet2","spreadsheet4","lowLD",10,"trial","response","response",30,2832.100000000006,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"reason","risen","no","reason","risen",30
"2025-03-20","2","post-training","10:10:53","187",NA,"spreadsheet2","spreadsheet4","lowLD",11,"trial","response","response",61,5506.9000000000015,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",61
"2025-03-20","2","post-training","10:10:58","187",NA,"spreadsheet2","spreadsheet4","lowLD",12,"trial","response","response",33,3716.4000000000087,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",33
"2025-03-20","2","post-training","10:11:06","187",NA,"spreadsheet2","spreadsheet4","lowLD",13,"trial","response","response",20,6629.100000011924,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",20
"2025-03-20","2","post-training","10:11:12","187",NA,"spreadsheet2","spreadsheet4","lowLD",14,"trial","response","response",66,5116.000000000015,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",66
"2025-03-20","2","post-training","10:11:17","187",NA,"spreadsheet2","spreadsheet4","lowLD",15,"trial","response","response",82,4798.999999999985,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",82
"2025-03-20","2","post-training","10:11:22","187",NA,"spreadsheet2","spreadsheet4","lowLD",16,"trial","response","response",18,3382.699999999997,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",18
"2025-03-20","2","post-training","10:11:26","187",NA,"spreadsheet2","spreadsheet4","lowLD",17,"trial","response","response",9,2960.800000035757,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",9
"2025-03-20","2","post-training","10:12:53","187",NA,"spreadsheet2","spreadsheet4","lowLD",18,"trial","response","response",17,85882.79999999996,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",17
"2025-03-20","2","post-training","10:12:57","187",NA,"spreadsheet2","spreadsheet4","lowLD",19,"trial","response","response",59,3323.5,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",59
"2025-03-20","2","post-training","10:13:01","187",NA,"spreadsheet2","spreadsheet4","lowLD",20,"trial","response","response",25,3209.7999999999884,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"reason","risen","no","reason","risen",25
"2025-03-20","2","post-training","10:13:05","187",NA,"spreadsheet2","spreadsheet4","lowLD",21,"trial","response","response",47,2454.7000000238477,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",47
"2025-03-20","2","post-training","10:13:09","187",NA,"spreadsheet2","spreadsheet4","lowLD",22,"trial","response","response",66,3565.9000000000233,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",66
"2025-03-20","2","post-training","10:13:17","187",NA,"spreadsheet2","spreadsheet4","lowLD",23,"trial","response","response",43,6931.600000000006,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",43
"2025-03-20","2","post-training","10:13:21","187",NA,"spreadsheet2","spreadsheet4","lowLD",24,"trial","response","response",57,2662.2000000000116,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"reason","risen","no","reason","risen",57
"2025-03-20","2","post-training","10:13:25","187",NA,"spreadsheet2","spreadsheet4","lowLD",25,"trial","response","response",43,2896.799999988085,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",43
"2025-03-20","2","post-training","10:13:29","187",NA,"spreadsheet2","spreadsheet4","lowLD",26,"trial","response","response",71,2773.500000023836,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",71
"2025-03-20","2","post-training","10:13:33","187",NA,"spreadsheet2","spreadsheet4","lowLD",27,"trial","response","response",18,3005.699999988079,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"reason","risen","no","reason","risen",18
"2025-03-20","2","post-training","10:13:37","187",NA,"spreadsheet2","spreadsheet4","lowLD",28,"trial","response","response",26,2922.499999988067,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"reason","risen","no","reason","risen",26
"2025-03-20","2","post-training","10:14:14","187",NA,"spreadsheet2","spreadsheet4","lowLD",29,"trial","response","response",0,5138.799999988056,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",100
"2025-03-20","2","post-training","10:14:18","187",NA,"spreadsheet2","spreadsheet4","lowLD",30,"trial","response","response",1,2848.7999999999884,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",99
"2025-03-20","2","post-training","10:14:22","187",NA,"spreadsheet2","spreadsheet4","lowLD",31,"trial","response","response",1,2898.5999999999767,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",99
"2025-03-20","2","post-training","10:14:26","187",NA,"spreadsheet2","spreadsheet4","lowLD",32,"trial","response","response",3,2929.5999999999767,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",97
"2025-03-20","2","post-training","10:14:30","187",NA,"spreadsheet2","spreadsheet4","lowLD",33,"trial","response","response",99,3099.1999999999534,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",1
"2025-03-20","2","post-training","10:14:35","187",NA,"spreadsheet2","spreadsheet4","lowLD",34,"trial","response","response",50,3931.4000000000233,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",50
"2025-03-20","2","post-training","10:14:39","187",NA,"spreadsheet2","spreadsheet4","lowLD",35,"trial","response","response",12,2700.100000000035,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",88
"2025-03-20","2","post-training","10:14:48","187",NA,"spreadsheet2","spreadsheet4","lowLD",36,"trial","response","response",37,8063.800000011921,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",63
"2025-03-20","2","post-training","10:15:01","187",NA,"spreadsheet2","spreadsheet4","lowLD",37,"trial","response","response",60,12459.800000023852,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",40
"2025-03-20","2","post-training","10:15:20","187",NA,"spreadsheet2","spreadsheet4","lowLD",38,"trial","response","response",67,17735.29999999999,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",33
"2025-03-20","2","post-training","10:15:25","187",NA,"spreadsheet2","spreadsheet4","lowLD",39,"trial","response","response",54,4231.900000000023,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",46
"2025-03-20","2","post-training","10:15:30","187",NA,"spreadsheet2","spreadsheet4","lowLD",40,"trial","response","response",9,3525.800000011921,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",91
"2025-03-20","2","post-training","10:15:34","187",NA,"spreadsheet2","spreadsheet4","lowLD",41,"trial","response","response",84,2631.899999999965,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",16
"2025-03-20","2","post-training","10:15:37","187",NA,"spreadsheet2","spreadsheet4","lowLD",42,"trial","response","response",15,2049.100000000035,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",85
"2025-03-20","2","post-training","10:15:40","187",NA,"spreadsheet2","spreadsheet4","lowLD",43,"trial","response","response",51,2298.8000000000466,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",49
"2025-03-20","2","post-training","10:15:43","187",NA,"spreadsheet2","spreadsheet4","lowLD",44,"trial","response","response",12,2182.6999999999534,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",88
"2025-03-20","2","post-training","10:15:48","187",NA,"spreadsheet2","spreadsheet4","lowLD",45,"trial","response","response",51,3182.2000000000116,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",49
"2025-03-20","2","post-training","10:15:52","187",NA,"spreadsheet2","spreadsheet4","lowLD",46,"trial","response","response",69,3408.7000000000116,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",31
"2025-03-20","2","post-training","10:15:56","187",NA,"spreadsheet2","spreadsheet4","lowLD",47,"trial","response","response",9,2311.199999988079,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",91
"2025-03-20","2","post-training","10:16:00","187",NA,"spreadsheet2","spreadsheet4","lowLD",48,"trial","response","response",10,3874.300000035786,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"intent","indent","yes","indent","intent",90
"2025-03-20","2","post-training","10:16:05","187",NA,"spreadsheet2","spreadsheet4","lowLD",49,"trial","response","response",24,3399.2000000000116,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",76
