"day","ID","response","reaction_time","log_rt","correct","condition","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","task"
"1","184","same",1495.4000000059605,7.310149008569801,1,"highLD","Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","M_isshoku.mp3","same","training"
"1","184","different",4011.2000000001863,8.296845727404076,0,"highLD","Japanese","saka-sakka","same","BB","F_sakka.mp3","F_sakka.mp3","same","training"
"1","184","different",3486.9000000180677,8.156768368322954,1,"highLD","Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","F_jutaku.mp3","same","training"
"1","184","different",2140.4000000059605,7.668748006439935,1,"highLD","Japanese","ite-itte","different","AB","M_ite.mp3","M_itte.mp3","same","training"
"1","184","different",1270.5000000121072,7.147165802769749,0,"highLD","Japanese","ite-itte","same","AA","F_ite.mp3","M_ite.mp3","different","training"
"1","184","different",938.1000000177884,6.843856553150867,1,"highLD","Japanese","haku-haaku","different","BA","F_haaku.mp3","F_haku.mp3","same","training"
"1","184","different",1061.4000000236556,6.967344070416082,0,"highLD","Japanese","toshin-tosshin","same","AA","M_toshin.mp3","F_toshin.mp3","different","training"
"1","184","different",8775.100000011735,9.079673444281866,0,"highLD","Japanese","toshin-tosshin","same","BB","F_tosshin.mp3","F_tosshin.mp3","same","training"
"1","184","different",4318.600000017788,8.37068655464485,1,"highLD","Japanese","haku-haaku","different","AB","M_haku.mp3","F_haaku.mp3","different","training"
"1","184","different",681.3000000179745,6.524002737806005,1,"highLD","Japanese","gaki-gakki","different","AB","F_gaki.mp3","M_gakki.mp3","different","training"
"1","186","same",1221.4000000119213,7.1077530207987945,0,"lowLD","Japanese","hasan-hassan","different","BA","M_hassan.mp3","F_hasan.mp3","different","training"
"1","186","different",1299.6000000119202,7.169811803804118,1,"lowLD","Japanese","iso-isso","different","BA","F_isso.mp3","F_iso.mp3","same","training"
"1","186","different",1141.300000011921,7.03992324257,1,"lowLD","Japanese","yusoo-yuusoo","different","BA","F_yuusoo.mp3","F_yusoo.mp3","same","training"
"1","186","same",976.3000000119208,6.883769916243836,1,"lowLD","Japanese","ite-itte","same","AA","F_ite.mp3","F_ite.mp3","same","training"
"1","186","different",874.000000011918,6.7730803756691715,1,"lowLD","Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","F_juutaku.mp3","same","training"
"1","186","different",815.4000000178785,6.703678790407079,1,"lowLD","Japanese","obasan-obaasan","different","AB","F_obasan.mp3","M_obaasan.mp3","different","training"
"1","186","different",963.1000000119238,6.8701572485792,1,"lowLD","Japanese","heta-hetta","different","AB","M_heta.mp3","M_hetta.mp3","same","training"
"1","186","same",1931.3999999940424,7.5660004075297325,1,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","F_itte.mp3","different","training"
"1","186","same",2077.0000000178843,7.638679823884723,0,"lowLD","Japanese","iso-isso","different","BA","M_isso.mp3","M_iso.mp3","same","training"
"1","186","same",1099.3000000059546,7.002428892590235,1,"lowLD","Japanese","haku-haaku","same","BB","F_haaku.mp3","M_haaku.mp3","different","training"
"1","186","same",524.9000000178785,6.263207768292315,1,"lowLD","Japanese","ojisan-ojiisan","same","BB","M_ojiisan.mp3","F_ojiisan.mp3","different","training"
"1","186","same",1829.5000000178843,7.5117979844690375,1,"lowLD","Japanese","oto-otto","same","AA","F_oto.mp3","M_oto.mp3","different","training"
"1","186","different",869.2000000000116,6.767573248382288,0,"lowLD","Japanese","haku-haaku","same","BB","F_haaku.mp3","M_haaku.mp3","different","training"
"1","186","same",494.7000000119151,6.203951518257749,1,"lowLD","Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","F_obaasan.mp3","same","training"
"1","186","same",488.2000000000117,6.190725157958884,0,"lowLD","Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","training"
"1","186","same",505.90000000596046,6.2263390213096725,1,"lowLD","Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","M_tosshin.mp3","same","training"
"1","186","different",514.9999999940337,6.244166900652151,1,"lowLD","Japanese","haku-haaku","different","AB","F_haku.mp3","M_haaku.mp3","different","training"
"1","186","same",1066.5,6.972137537911405,0,"lowLD","Japanese","kasee-kassee","different","BA","F_kassee.mp3","F_kasee.mp3","same","training"
"1","186","different",1597.200000011915,7.376007375196526,1,"lowLD","Japanese","jutaku-juutaku","different","AB","M_jutaku.mp3","M_juutaku.mp3","same","training"
"1","186","same",548.400000017893,6.307004947720787,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","M_ojisan.mp3","F_ojisan.mp3","different","training"
"1","186","same",636.1000000119093,6.455355783703481,1,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","M_itte.mp3","same","training"
"1","186","different",2538.899999994028,7.839486195341817,1,"lowLD","Japanese","nishi-nisshi","different","BA","F_nisshi.mp3","M_nishi.mp3","different","training"
"1","186","same",711.4000000119267,6.56723485953112,1,"lowLD","Japanese","heta-hetta","same","AA","F_heta.mp3","M_heta.mp3","different","training"
"1","186","different",780.5,6.659934739955487,1,"lowLD","Japanese","saka-sakka","different","AB","F_saka.mp3","M_sakka.mp3","different","training"
"1","186","different",520.9999999940337,6.255750041741916,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","F_ojisan.mp3","M_ojiisan.mp3","different","training"
"1","186","same",1303.200000011915,7.172578057296978,0,"lowLD","Japanese","oto-otto","different","BA","F_otto.mp3","M_oto.mp3","different","training"
"1","186","different",708.6999999940454,6.563432305807808,1,"lowLD","Japanese","heta-hetta","different","AB","F_heta.mp3","F_hetta.mp3","same","training"
"1","186","same",1973.400000017893,7.5875132224321336,0,"lowLD","Japanese","haken-hakken","different","AB","M_haken.mp3","M_hakken.mp3","same","training"
"1","186","different",678.2000000178814,6.519442229717904,1,"lowLD","Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","F_shiru.mp3","same","training"
"1","186","different",1104.7000000000116,7.00732908387824,1,"lowLD","Japanese","haku-haaku","different","BA","M_haaku.mp3","F_haku.mp3","different","training"
"1","186","different",1542.6999999940454,7.341289407014034,0,"lowLD","Japanese","kasee-kassee","same","BB","F_kassee.mp3","M_kassee.mp3","different","training"
"1","186","different",526.4999999940337,6.266251331562699,1,"lowLD","Japanese","yusoo-yuusoo","different","AB","F_yusoo.mp3","F_yuusoo.mp3","same","training"
"1","186","different",1175.2999999999884,7.069278713138798,1,"lowLD","Japanese","oto-otto","different","BA","M_otto.mp3","M_oto.mp3","same","training"
"1","186","same",973.6000000000058,6.881000541673323,0,"lowLD","Japanese","heta-hetta","different","BA","M_hetta.mp3","M_heta.mp3","same","training"
"1","186","same",615.1000000059721,6.421784856224032,0,"lowLD","Japanese","hasan-hassan","different","BA","F_hassan.mp3","F_hasan.mp3","same","training"
"1","186","same",475.9000000119267,6.165207748152126,1,"lowLD","Japanese","haku-haaku","same","BB","F_haaku.mp3","F_haaku.mp3","same","training"
"1","186","same",525.7000000178814,6.2647307078594165,1,"lowLD","Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","M_nisshi.mp3","different","training"
"1","186","different",800.1000000000349,6.684736719856122,0,"lowLD","Japanese","haku-haaku","same","BB","F_haaku.mp3","M_haaku.mp3","different","training"
"1","186","same",1038,6.945051063725834,1,"lowLD","Japanese","heta-hetta","same","BB","F_hetta.mp3","F_hetta.mp3","same","training"
"1","186","same",472.4000000000233,6.157826084323257,1,"lowLD","Japanese","toshin-tosshin","same","AA","M_toshin.mp3","M_toshin.mp3","same","training"
"1","186","different",736.7999999940512,6.602316484933024,1,"lowLD","Japanese","nishi-nisshi","different","AB","F_nishi.mp3","F_nisshi.mp3","same","training"
"1","186","same",1300.2999999999884,7.170350286057265,0,"lowLD","Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","F_toshin.mp3","different","training"
"1","186","same",549.6000000000349,6.309190740908203,1,"lowLD","Japanese","haken-hakken","same","BB","F_hakken.mp3","M_hakken.mp3","different","training"
"1","186","different",2531.200000011944,7.836448777578053,1,"lowLD","Japanese","oto-otto","different","BA","M_otto.mp3","M_oto.mp3","same","training"
"1","186","same",2871.8000000059837,7.96269428986236,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","M_ojisan.mp3","different","training"
"1","186","different",1176.7000000059488,7.070469189474939,1,"lowLD","Japanese","shiru-shiiru","different","BA","M_shiiru.mp3","M_shiru.mp3","same","training"
"1","186","different",646.7000000119442,6.471882508471016,1,"lowLD","Japanese","gaki-gakki","different","AB","M_gaki.mp3","F_gakki.mp3","different","training"
"1","186","same",559.2000000119442,6.32650719094096,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","training"
"1","186","same",816.2999999999884,6.704781934457296,1,"lowLD","Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","training"
"1","186","same",486.0000000059372,6.1862086239127105,0,"lowLD","Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","training"
"1","186","different",353.40000001189765,5.867600559919262,1,"lowLD","Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","F_juutaku.mp3","same","training"
"1","186","different",746.1000000179047,6.614859639501466,1,"lowLD","Japanese","nishi-nisshi","different","AB","F_nishi.mp3","F_nisshi.mp3","same","training"
"1","186","different",1466.8000000000466,7.290838436197203,1,"lowLD","Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","training"
"1","186","same",643.0000000119326,6.466144724256177,1,"lowLD","Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","training"
"1","186","same",541.9000000000233,6.295081482572112,1,"lowLD","Japanese","heta-hetta","same","BB","F_hetta.mp3","F_hetta.mp3","same","training"
"1","186","same",470.8999999940279,6.1546457572368265,0,"lowLD","Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","F_isshoku.mp3","different","training"
"1","186","different",366.8999999999651,5.9050893313611414,0,"lowLD","Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","training"
"1","186","different",499.7000000000117,6.214007918350183,1,"lowLD","Japanese","iso-isso","different","AB","F_iso.mp3","F_isso.mp3","same","training"
"1","186","same",1262.0000000178698,7.140453043115318,1,"lowLD","Japanese","oto-otto","same","AA","F_oto.mp3","M_oto.mp3","different","training"
"1","186","same",957.7000000119442,6.864534576540045,0,"lowLD","Japanese","iso-isso","different","BA","M_isso.mp3","M_iso.mp3","same","training"
"1","186","different",536.5000000059372,6.28506656208182,1,"lowLD","Japanese","shiru-shiiru","different","AB","M_shiru.mp3","M_shiiru.mp3","same","training"
"1","186","same",562.2000000000116,6.331857658472452,0,"lowLD","Japanese","ite-itte","different","AB","M_ite.mp3","M_itte.mp3","same","training"
"1","186","different",881.5,6.7816250018379245,1,"lowLD","Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","training"
"1","186","different",749.8999999999651,6.619939864307297,1,"lowLD","Japanese","saka-sakka","different","AB","M_saka.mp3","M_sakka.mp3","same","training"
"1","186","same",598.0999999999767,6.393757964050472,1,"lowLD","Japanese","oto-otto","same","BB","F_otto.mp3","M_otto.mp3","different","training"
"1","186","same",336.9999999940628,5.820082930334744,1,"lowLD","Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","M_obaasan.mp3","different","training"
"1","186","different",666.7000000000698,6.502340169624119,1,"lowLD","Japanese","gaki-gakki","different","AB","M_gaki.mp3","M_gakki.mp3","same","training"
"1","186","different",633.0999999999767,6.450628387550044,1,"lowLD","Japanese","gaki-gakki","different","AB","M_gaki.mp3","F_gakki.mp3","different","training"
"1","186","same",812.1999999940163,6.69974661524483,0,"lowLD","Japanese","iso-isso","different","AB","M_iso.mp3","M_isso.mp3","same","training"
"1","186","same",1897.2000000059488,7.548134394006563,1,"lowLD","Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","F_ishoku.mp3","same","training"
"1","186","same",716.4000000000233,6.574238670186589,0,"lowLD","Japanese","haken-hakken","different","AB","F_haken.mp3","M_hakken.mp3","different","training"
"1","186","different",691.9999999940628,6.539585955609089,1,"lowLD","Japanese","haku-haaku","different","AB","F_haku.mp3","M_haaku.mp3","different","training"
"1","186","different",946.100000005914,6.852348271716649,0,"lowLD","Japanese","saka-sakka","same","AA","F_saka.mp3","M_saka.mp3","different","training"
"1","186","same",616.2000000178814,6.423571586191587,1,"lowLD","Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","F_ishoku.mp3","same","training"
"1","186","same",592.1000000119675,6.3836755395579425,1,"lowLD","Japanese","obasan-obaasan","same","AA","M_obasan.mp3","F_obasan.mp3","different","training"
"1","186","same",594.7000000178814,6.388057076742616,1,"lowLD","Japanese","iso-isso","same","BB","M_isso.mp3","M_isso.mp3","same","training"
"1","186","different",1897.8000000000463,7.548450599539683,1,"lowLD","Japanese","gaki-gakki","different","BA","F_gakki.mp3","M_gaki.mp3","different","training"
"1","186","same",921.9000000000232,6.826436757804574,1,"lowLD","Japanese","haku-haaku","same","AA","F_haku.mp3","M_haku.mp3","different","training"
"1","186","same",507.4000000000233,6.229299647165227,1,"lowLD","Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","F_tosshin.mp3","different","training"
"1","186","same",660.2000000178814,6.492542819446178,1,"lowLD","Japanese","saka-sakka","same","BB","F_sakka.mp3","M_sakka.mp3","different","training"
"1","186","same",374.29999999399297,5.925057614894334,1,"lowLD","Japanese","haken-hakken","same","AA","M_haken.mp3","F_haken.mp3","different","training"
"1","186","same",536.8000000000466,6.2856255856575585,0,"lowLD","Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","training"
"1","186","different",1793.6999999940165,7.492035804551633,1,"lowLD","Japanese","haku-haaku","different","AB","M_haku.mp3","F_haaku.mp3","different","training"
"1","186","different",1318.3000000000466,7.18409830676396,1,"lowLD","Japanese","obasan-obaasan","different","AB","M_obasan.mp3","F_obaasan.mp3","different","training"
"1","186","same",682.9000000000233,6.526348435967078,1,"lowLD","Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","M_shiiru.mp3","different","training"
"1","186","same",619.700000006007,6.4292354899777555,1,"lowLD","Japanese","saka-sakka","same","AA","F_saka.mp3","F_saka.mp3","same","training"
"1","186","different",1201.5999999940395,7.09140928100491,1,"lowLD","Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","M_isshoku.mp3","different","training"
"1","186","same",603.8999999940861,6.403408621304063,1,"lowLD","Japanese","kasee-kassee","same","BB","M_kassee.mp3","M_kassee.mp3","same","training"
"1","186","different",867.6999999999534,6.765846032799391,1,"lowLD","Japanese","kasee-kassee","different","BA","F_kassee.mp3","M_kasee.mp3","different","training"
"1","186","same",623.6000000179047,6.435509137212334,1,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","M_itte.mp3","same","training"
"1","186","same",638.000000017928,6.45833828337289,1,"lowLD","Japanese","iso-isso","same","AA","F_iso.mp3","F_iso.mp3","same","training"
"1","186","different",541.7000000178814,6.2947123426968625,1,"lowLD","Japanese","shiru-shiiru","different","AB","M_shiru.mp3","F_shiiru.mp3","different","training"
"1","186","same",510.6000000059139,6.235586504818966,1,"lowLD","Japanese","shiru-shiiru","same","AA","F_shiru.mp3","M_shiru.mp3","different","training"
"1","186","same",589.3000000059837,6.3789353918540215,1,"lowLD","Japanese","haku-haaku","same","AA","M_haku.mp3","F_haku.mp3","different","training"
"1","186","same",465.90000000596046,6.143971018835544,1,"lowLD","Japanese","oto-otto","same","AA","M_oto.mp3","M_oto.mp3","same","training"
"1","186","same",295.80000000004657,5.689683550276857,1,"lowLD","Japanese","jutaku-juutaku","same","BB","F_juutaku.mp3","F_juutaku.mp3","same","training"
"1","186","same",293.8000000178581,5.68289926380056,1,"lowLD","Japanese","toshin-tosshin","same","AA","M_toshin.mp3","F_toshin.mp3","different","training"
"1","186","same",1588.000000017928,7.37023064181837,1,"lowLD","Japanese","gaki-gakki","same","AA","F_gaki.mp3","M_gaki.mp3","different","training"
"1","186","same",642.3000000059837,6.465055484273063,1,"lowLD","Japanese","haku-haaku","same","AA","M_haku.mp3","M_haku.mp3","same","training"
"1","186","different",739.5999999940395,6.60610949950491,1,"lowLD","Japanese","saka-sakka","different","BA","M_sakka.mp3","M_saka.mp3","same","training"
"1","186","different",887.1999999940163,6.788070436029413,1,"lowLD","Japanese","gaki-gakki","different","BA","M_gakki.mp3","M_gaki.mp3","same","training"
"1","186","same",2564.3000000000466,7.849440815876252,0,"lowLD","Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","F_isshoku.mp3","same","training"
"1","186","same",498.7000000119442,6.212004712576028,1,"lowLD","Japanese","ojisan-ojiisan","same","BB","M_ojiisan.mp3","F_ojiisan.mp3","different","training"
"1","186","same",1641.5,7.403365736941647,0,"lowLD","Japanese","kasee-kassee","different","AB","M_kasee.mp3","M_kassee.mp3","same","training"
"1","186","same",921.1000000119676,6.825568608007183,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","M_ojisan.mp3","F_ojisan.mp3","different","training"
"1","186","different",860.3000000119209,6.757281165641159,1,"lowLD","Japanese","heta-hetta","different","BA","F_hetta.mp3","F_heta.mp3","same","training"
"1","186","different",665.3000000178581,6.500238066774684,1,"lowLD","Japanese","iso-isso","different","AB","M_iso.mp3","M_isso.mp3","same","training"
"1","186","different",473.7000000178814,6.1605742099674545,1,"lowLD","Japanese","yusoo-yuusoo","different","BA","F_yuusoo.mp3","F_yusoo.mp3","same","training"
"1","186","same",296.00000001792796,5.690359454384628,1,"lowLD","Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","F_tosshin.mp3","different","training"
"1","186","same",404.90000000596046,6.003640123052836,1,"lowLD","Japanese","haken-hakken","same","AA","F_haken.mp3","F_haken.mp3","same","training"
"1","186","same",420.7000000178814,6.041919990638979,1,"lowLD","Japanese","obasan-obaasan","same","AA","F_obasan.mp3","M_obasan.mp3","different","training"
"1","186","different",608.3000000000466,6.410668181326736,1,"lowLD","Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","M_yusoo.mp3","same","training"
"1","186","same",626.5000000118744,6.440148774355077,0,"lowLD","Japanese","heta-hetta","different","BA","F_hetta.mp3","F_heta.mp3","same","training"
"1","186","different",1345.100000005914,7.204223638718933,1,"lowLD","Japanese","heta-hetta","different","BA","F_hetta.mp3","M_heta.mp3","different","training"
"1","186","different",1155.5,7.0522884297144355,1,"lowLD","Japanese","haku-haaku","different","BA","M_haaku.mp3","F_haku.mp3","different","training"
"1","186","same",422.3999999940861,6.045952732378051,1,"lowLD","Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","F_isshoku.mp3","different","training"
"1","186","same",1001.5000000059372,6.909254155111801,1,"lowLD","Japanese","oto-otto","same","BB","F_otto.mp3","M_otto.mp3","different","training"
"1","186","same",426.19999999995343,6.054908719664407,1,"lowLD","Japanese","hasan-hassan","same","BB","F_hassan.mp3","F_hassan.mp3","same","training"
"1","186","different",516.800000000163,6.247655952468707,1,"lowLD","Japanese","hasan-hassan","different","BA","F_hassan.mp3","F_hasan.mp3","same","training"
"1","186","different",577.2000000178814,6.358188826930696,1,"lowLD","Japanese","haken-hakken","different","AB","M_haken.mp3","F_hakken.mp3","different","training"
"1","186","different",609.4000000178348,6.412474866580875,1,"lowLD","Japanese","haku-haaku","different","BA","F_haaku.mp3","M_haku.mp3","different","training"
"1","186","same",1028.100000005914,6.935467717554425,0,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","M_nishi.mp3","same","training"
"1","186","different",1925.200000006007,7.5627851374320745,1,"lowLD","Japanese","nishi-nisshi","different","AB","F_nishi.mp3","M_nisshi.mp3","different","training"
"1","186","same",2599.9000000000233,7.863228261731457,0,"lowLD","Japanese","iso-isso","different","BA","M_isso.mp3","M_iso.mp3","same","training"
"1","186","different",1146.300000011921,7.044294643131363,1,"lowLD","Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","M_ojisan.mp3","different","training"
"1","186","same",671.1000000179047,6.508918157190873,1,"lowLD","Japanese","hasan-hassan","same","AA","M_hasan.mp3","M_hasan.mp3","same","training"
"1","186","same",606.3000000178581,6.407374913107139,1,"lowLD","Japanese","obasan-obaasan","same","AA","M_obasan.mp3","F_obasan.mp3","different","training"
"1","186","same",994.100000005914,6.901837805224049,1,"lowLD","Japanese","iso-isso","same","AA","M_iso.mp3","F_iso.mp3","different","training"
"1","186","different",423.5000000118744,6.048553514120147,1,"lowLD","Japanese","obasan-obaasan","different","BA","F_obaasan.mp3","F_obasan.mp3","same","training"
"1","186","same",710.9999999940628,6.566672429794891,1,"lowLD","Japanese","kasee-kassee","same","AA","M_kasee.mp3","F_kasee.mp3","different","training"
"1","186","different",742.0000000118744,6.609349243183384,0,"lowLD","Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","training"
"1","186","same",1135.6999999940165,7.035004479892332,1,"lowLD","Japanese","shiru-shiiru","same","AA","M_shiru.mp3","F_shiru.mp3","different","training"
"1","186","different",1616.9000000000233,7.388266014745783,1,"lowLD","Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","training"
"1","186","same",497.30000000004657,6.209193465720786,1,"lowLD","Japanese","toshin-tosshin","same","AA","M_toshin.mp3","F_toshin.mp3","different","training"
"1","186","different",575.8000000178581,6.35576037820909,1,"lowLD","Japanese","ojisan-ojiisan","different","BA","M_ojiisan.mp3","F_ojisan.mp3","different","training"
"1","186","different",645.0000000059372,6.4692503168049775,1,"lowLD","Japanese","haken-hakken","different","BA","M_hakken.mp3","M_haken.mp3","same","training"
"1","186","same",1279.9000000118976,7.154537228871042,0,"lowLD","Japanese","ite-itte","different","AB","F_ite.mp3","M_itte.mp3","different","training"
"1","186","different",633.5000000001164,6.451259999761377,1,"lowLD","Japanese","shiru-shiiru","different","BA","M_shiiru.mp3","F_shiru.mp3","different","training"
"1","186","same",1058.9000000118976,6.964985912447645,1,"lowLD","Japanese","oto-otto","same","AA","F_oto.mp3","M_oto.mp3","different","training"
"1","186","same",690.1999999940163,6.536981410655233,0,"lowLD","Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","training"
"1","186","same",748.3000000178581,6.617803967110178,1,"lowLD","Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","training"
"1","186","same",1257.9000000118976,7.137198942854285,1,"lowLD","Japanese","heta-hetta","same","BB","F_hetta.mp3","F_hetta.mp3","same","training"
"1","186","same",1005.5999999999768,6.913339657276015,0,"lowLD","Japanese","haken-hakken","different","BA","M_hakken.mp3","M_haken.mp3","same","training"
"1","186","different",725.8000000000466,6.5872744947790345,1,"lowLD","Japanese","haken-hakken","different","AB","F_haken.mp3","F_hakken.mp3","same","training"
"1","186","different",695.8000000178581,6.5450622627435076,1,"lowLD","Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","M_obasan.mp3","same","training"
"1","186","different",847.7000000118278,6.742526799628313,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","training"
"1","186","same",544.5000000060536,6.299867942384133,1,"lowLD","Japanese","toshin-tosshin","same","BB","F_tosshin.mp3","M_tosshin.mp3","different","training"
"1","186","different",307.90000001201406,5.729775054969474,1,"lowLD","Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","F_ojisan.mp3","same","training"
"1","186","different",433.5999999996274,6.072122450124577,1,"lowLD","Japanese","obasan-obaasan","different","BA","F_obaasan.mp3","M_obasan.mp3","different","training"
"1","186","same",794.3000000119209,6.6774612236540944,0,"lowLD","Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","training"
"1","186","same",832.3000000119209,6.724192952766372,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","M_ojisan.mp3","different","training"
"1","186","different",195.1000000119675,5.273512247690406,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","F_ojisan.mp3","F_ojiisan.mp3","same","training"
"1","186","same",783.2000000001863,6.663388091216539,1,"lowLD","Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","training"
"1","186","same",3658.900000017835,8.204917834779064,0,"lowLD","Japanese","hasan-hassan","different","BA","F_hassan.mp3","M_hasan.mp3","different","training"
"1","186","different",1916.6000000000931,7.5583080619097105,1,"lowLD","Japanese","gaki-gakki","different","BA","M_gakki.mp3","F_gaki.mp3","different","training"
"1","186","same",1283.1000000000931,7.157034303901045,1,"lowLD","Japanese","gaki-gakki","same","BB","M_gakki.mp3","M_gakki.mp3","same","training"
"1","186","different",702.5999999940395,6.554787739823243,1,"lowLD","Japanese","saka-sakka","different","AB","M_saka.mp3","F_sakka.mp3","different","training"
"1","186","same",1581.5999999940395,7.366192271852639,0,"lowLD","Japanese","haken-hakken","different","BA","M_hakken.mp3","F_haken.mp3","different","training"
"1","186","different",325.40000000596046,5.785055194803255,1,"lowLD","Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","training"
"1","186","same",1206.1000000119675,7.09514729259912,1,"lowLD","Japanese","saka-sakka","same","BB","F_sakka.mp3","M_sakka.mp3","different","training"
"1","186","different",899.9999999997672,6.8023947633240525,1,"lowLD","Japanese","ite-itte","different","BA","M_itte.mp3","F_ite.mp3","different","training"
"1","186","same",646.5000000060536,6.471573198221276,1,"lowLD","Japanese","shiru-shiiru","same","BB","M_shiiru.mp3","M_shiiru.mp3","same","training"
"1","186","same",576.1000000177883,6.356281256769215,1,"lowLD","Japanese","oto-otto","same","BB","M_otto.mp3","M_otto.mp3","same","training"
"1","186","same",447.0000000060536,6.102558594627111,1,"lowLD","Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","F_jutaku.mp3","same","training"
"1","186","same",371.30000000004657,5.91701036118316,1,"lowLD","Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","M_ishoku.mp3","different","training"
"1","186","same",281.89999999990687,5.641552398119736,1,"lowLD","Japanese","heta-hetta","same","BB","M_hetta.mp3","M_hetta.mp3","same","training"
"1","186","same",372.0000000118744,5.918893854305067,1,"lowLD","Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","M_juutaku.mp3","same","training"
"1","186","different",323.3000000179745,5.778580684786984,1,"lowLD","Japanese","jutaku-juutaku","different","AB","M_jutaku.mp3","F_juutaku.mp3","different","training"
"1","186","different",478.6000000059139,6.17086517548663,1,"lowLD","Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","F_jutaku.mp3","same","training"
"1","186","same",366.8000000002794,5.904816740383072,1,"lowLD","Japanese","oto-otto","same","BB","F_otto.mp3","F_otto.mp3","same","training"
"1","186","same",600.2000000001863,6.397262933006577,1,"lowLD","Japanese","nishi-nisshi","same","AA","F_nishi.mp3","M_nishi.mp3","different","training"
"1","186","different",480.40000000596046,6.174619090218235,1,"lowLD","Japanese","oto-otto","different","AB","F_oto.mp3","M_otto.mp3","different","training"
"1","186","different",756.9000000059605,6.629231144322997,1,"lowLD","Japanese","saka-sakka","different","BA","M_sakka.mp3","F_saka.mp3","different","training"
"1","186","same",512.1000000000931,6.238519918468686,1,"lowLD","Japanese","haken-hakken","same","AA","F_haken.mp3","F_haken.mp3","same","training"
"1","186","same",491.3999999940861,6.1972584600750436,1,"lowLD","Japanese","ojisan-ojiisan","same","BB","F_ojiisan.mp3","M_ojiisan.mp3","different","training"
"1","186","different",1966.5999999998603,7.584061442345985,1,"lowLD","Japanese","yusoo-yuusoo","different","AB","F_yusoo.mp3","M_yuusoo.mp3","different","training"
"1","186","same",696.6000000000931,6.546211357932035,1,"lowLD","Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","M_isshoku.mp3","same","training"
