"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-04-03","2","6","Low LD","same",699.2999999761523,1,"saka-sakka","same","BB","saka","sakka","F_sakka.mp3","M_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.550079834675719,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",518.499999976164,1,"oto-otto","same","AA","oto","otto","M_oto.mp3","F_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.250940027623611,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",332.5999999999767,1,"yusoo-yuusoo","different","AB","yusoo","yuusoo","F_yusoo.mp3","F_yuusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.806940566758757,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",249.69999995233957,1,"ojisan-ojiisan","same","AA","ojisan","ojiisan","F_ojisan.mp3","M_ojisan.mp3","different","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.520260197094856,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",882.7000000000116,1,"kasee-kassee","same","AA","kasee","kassee","F_kasee.mp3","M_kasee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.7829853920262,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",445.5999999761698,0,"nishi-nisshi","different","BA","nishi","nisshi","M_nisshi.mp3","F_nishi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.0994216885595955,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",269.69999995233957,1,"toshin-tosshin","same","BB","toshin","tosshin","F_tosshin.mp3","F_tosshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.597310229968968,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",420.1000000000349,1,"heta-hetta","same","AA","heta","hetta","F_heta.mp3","M_heta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.04049277817542,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",244.09999999997672,1,"oto-otto","different","AB","oto","otto","F_oto.mp3","F_otto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.497577977398819,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",767.2000000000116,1,"saka-sakka","different","BA","saka","sakka","F_sakka.mp3","F_saka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.642747523569244,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",235.6999999761465,1,"hasan-hassan","different","AB","hasan","hassan","M_hasan.mp3","M_hassan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.462559809840883,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",706.399999952293,1,"jutaku-juutaku","same","BB","jutaku","juutaku","M_juutaku.mp3","M_juutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",26,6.560181649222215,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",3253.4999999642605,1,"yusoo-yuusoo","different","BA","yusoo","yuusoo","F_yuusoo.mp3","M_yusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",26,8.087486618924054,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",317.20000000001164,1,"yusoo-yuusoo","same","AA","yusoo","yuusoo","F_yusoo.mp3","F_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.75953248976073,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",208.899999952293,1,"obasan-obaasan","same","BB","obasan","obaasan","F_obaasan.mp3","F_obaasan.mp3","same","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.341855668334148,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",333.80000000004657,1,"toshin-tosshin","same","AA","toshin","tosshin","F_toshin.mp3","F_toshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.8105420112278745,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",721.5,1,"haken-hakken","same","AA","haken","hakken","M_haken.mp3","F_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.581332378213926,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",250.60000000003492,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","M_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.523858042462107,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",183.7999999880558,1,"obasan-obaasan","different","AB","obasan","obaasan","F_obasan.mp3","M_obaasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.213848209856602,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",246.29999999993015,1,"hasan-hassan","different","AB","hasan","hassan","F_hasan.mp3","M_hassan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.506550305126209,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",156.59999999997672,1,"kasee-kassee","same","BB","kasee","kassee","F_kassee.mp3","F_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.053694783556554,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",518.6999999880791,1,"haku-haaku","same","BB","haku","haaku","M_haaku.mp3","F_haaku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,6.2513256813343725,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",1473.6999999523396,1,"toshin-tosshin","different","BA","toshin","tosshin","F_tosshin.mp3","M_toshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,7.295531524186877,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",765.7999999642489,1,"gaki-gakki","same","BB","gaki","gakki","M_gakki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.64092103899651,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",171.09999999997672,1,"nishi-nisshi","same","BB","nishi","nisshi","F_nisshi.mp3","F_nisshi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.142248180898012,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",501.79999996424885,1,"saka-sakka","same","BB","saka","sakka","F_sakka.mp3","M_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.218201633861076,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",394.4000000000233,1,"toshin-tosshin","same","AA","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.97736562272854,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",224.5999999642372,1,"haku-haaku","different","AB","haku","haaku","F_haku.mp3","F_haaku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.414321042145114,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",2110.7999999999884,0,"iso-isso","same","BB","iso","isso","M_isso.mp3","F_isso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",26,7.6548223015315076,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",209,1,"haken-hakken","same","AA","haken","hakken","M_haken.mp3","M_haken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.342334251964811,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",712.8999999642256,1,"ite-itte","different","BA","ite","itte","F_itte.mp3","F_ite.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.569341158073401,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",2016.5999999761696,1,"kasee-kassee","different","AB","kasee","kassee","M_kasee.mp3","M_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",26,7.609168203947298,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",436.99999997613486,1,"ite-itte","different","BA","ite","itte","M_itte.mp3","M_ite.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.0799331950409785,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",276.7999999761814,1,"shiru-shiiru","same","BB","shiru","shiiru","M_shiiru.mp3","M_shiiru.mp3","same","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.623295223657465,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",565.4999999880674,1,"obasan-obaasan","same","AA","obasan","obaasan","M_obasan.mp3","F_obasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,6.337710295535074,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",241.4999999642605,1,"ojisan-ojiisan","same","AA","ojisan","ojiisan","M_ojisan.mp3","F_ojisan.mp3","different","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.486869472944638,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",379.69999999995343,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","F_hetta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.939381467237634,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",306.0999999761698,1,"haku-haaku","different","BA","haku","haaku","F_haaku.mp3","F_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.723911845873515,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",285.69999995233957,1,"jutaku-juutaku","same","BB","jutaku","juutaku","F_juutaku.mp3","F_juutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.654942309069908,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",279.2999999880558,1,"toshin-tosshin","different","AB","toshin","tosshin","M_toshin.mp3","F_tosshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,5.632286472908366,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","different",366.399999952293,1,"haku-haaku","different","BA","haku","haaku","M_haaku.mp3","M_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",26,5.9037256326697705,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
"2025-04-03","2","6","Low LD","same",445.2999999761814,1,"toshin-tosshin","same","BB","toshin","tosshin","F_tosshin.mp3","F_tosshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",26,6.098748212274168,5.975208051891679,0.7497096466895509,8.224336991960332,3.7260791118230263
